Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2014	NC	North Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	129	5.9	4.8	7.1	3034	%	Crude Prevalence			BRFSS	CLASS01	Topic30	37	EDUCA4	CAT5	_RFDRHV4	RESP046	(35.466220975, -79.159250463)
2014	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	283	5.5	4.5	6.5	3038	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA4	CAT5	_RFDRHV4	RESP046	(39.290580964, -76.609260111)
2014	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	117	7.5	5.4	9.6	3024	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2014	KS	Kansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	22	3.5	1.9	5.2	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	20	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.3477403, -98.200781227)
2014	MT	Montana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	167	8.2	6.6	9.8	3017	%	Crude Prevalence			BRFSS	CLASS01	Topic30	30	EDUCA4	CAT5	_RFDRHV4	RESP046	(47.066528972, -109.424420645)
2014	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	21	3.3	1.7	4.9	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA1	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2014	VT	Vermont	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	129	9.8	7.8	11.8	2995	%	Crude Prevalence			BRFSS	CLASS01	Topic30	50	EDUCA3	CAT5	_RFDRHV4	RESP046	(43.625381239, -72.517640791)
2014	ME	Maine	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	28	7.4	4.2	10.7	3016	%	Crude Prevalence			BRFSS	CLASS01	Topic30	23	EDUCA1	CAT5	_RFDRHV4	RESP046	(45.254228894001, -68.985031336)
2014	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	221	6.2	5.1	7.2	3022	%	Crude Prevalence			BRFSS	CLASS01	Topic30	9	EDUCA4	CAT5	_RFDRHV4	RESP046	(41.56266102, -72.649840952)
2014	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	307	6.6	5.5	7.6	3038	%	Crude Prevalence			BRFSS	CLASS01	Topic30	4	EDUCA4	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2014	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	131	6.1	4.6	7.5	3026	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA4	CAT5	_RFDRHV4	RESP046	(44.393191174, -89.816370742)
2014	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	12				3007	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	16	EDUCA1	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2014	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	16				3019	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	44	EDUCA1	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2014	CA	California	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	76	5.9	4.4	7.4	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	6	EDUCA2	CAT5	_RFDRHV4	RESP046	(37.638640123, -120.999999538)
2014	VT	Vermont	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	245	9.9	8.5	11.2	2996	%	Crude Prevalence			BRFSS	CLASS01	Topic30	50	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.625381239, -72.517640791)
2014	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	103	6.2	4.8	7.6	3032	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA2	CAT5	_RFDRHV4	RESP046	(31.312660644, -92.445680071)
2014	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	120	6.1	4.8	7.4	3029	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA2	CAT5	_RFDRHV4	RESP046	(42.469400913, -93.816490556)
2014	TN	Tennessee	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	41	6.1	3.7	8.5	3021	%	Crude Prevalence			BRFSS	CLASS01	Topic30	47	EDUCA3	CAT5	_RFDRHV4	RESP046	(35.68094058, -85.774490914)
2014	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	216	5.6	4.7	6.6	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA4	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2014	NC	North Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	31	4.8	2.9	6.7	3031	%	Crude Prevalence			BRFSS	CLASS01	Topic30	37	EDUCA1	CAT5	_RFDRHV4	RESP046	(35.466220975, -79.159250463)
2014	MA	Massachusetts	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	32	5.5	3.2	7.9	3034	%	Crude Prevalence			BRFSS	CLASS01	Topic30	25	EDUCA1	CAT5	_RFDRHV4	RESP046	(42.27687047, -72.082690675)
2014	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	64	6.9	4.6	9.2	3027	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA3	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2014	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	169	7.8	6.2	9.3	3024	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA2	CAT5	_RFDRHV4	RESP046	(44.393191174, -89.816370742)
2014	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	28	13.5	7.4	19.6	2989	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA1	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
2014	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	57	5.2	3.6	6.8	3030	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA2	CAT5	_RFDRHV4	RESP046	(32.839681093, -83.627580346)
2014	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	126	6.1	4.8	7.4	3031	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA4	CAT5	_RFDRHV4	RESP046	(42.469400913, -93.816490556)
2014	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	56	5.4	3.7	7.0	3024	%	Crude Prevalence			BRFSS	CLASS01	Topic30	17	EDUCA2	CAT5	_RFDRHV4	RESP046	(40.485010283, -88.997710178)
2014	OK	Oklahoma	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	71	4.4	3.2	5.7	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	40	EDUCA3	CAT5	_RFDRHV4	RESP046	(35.472031356, -97.521070214)
2014	MN	Minnesota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	320	6.5	5.7	7.2	3040	%	Crude Prevalence			BRFSS	CLASS01	Topic30	27	EDUCA3	CAT5	_RFDRHV4	RESP046	(46.355648736, -94.794200503)
2014	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	96	4.1	3.1	5.1	3030	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA4	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2014	TN	Tennessee	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	47	3.2	2.1	4.4	3022	%	Crude Prevalence			BRFSS	CLASS01	Topic30	47	EDUCA4	CAT5	_RFDRHV4	RESP046	(35.68094058, -85.774490914)
2014	SC	South Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	43	5.0	3.3	6.7	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	45	EDUCA1	CAT5	_RFDRHV4	RESP046	(33.998821303, -81.045371207)
2014	KS	Kansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	233	5.2	4.4	6.0	3039	%	Crude Prevalence			BRFSS	CLASS01	Topic30	20	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.3477403, -98.200781227)
2014	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	35	4.5	2.6	6.4	2998	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA2	CAT5	_RFDRHV4	RESP046	(32.745510099, -89.538030825)
2014	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	58	4.6	2.9	6.3	3028	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA4	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2014	NM	New Mexico	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	106	5.7	4.2	7.2	3026	%	Crude Prevalence			BRFSS	CLASS01	Topic30	35	EDUCA2	CAT5	_RFDRHV4	RESP046	(34.520880952, -106.240580985)
2014	TN	Tennessee	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	13				3019	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	47	EDUCA1	CAT5	_RFDRHV4	RESP046	(35.68094058, -85.774490914)
2014	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	176	5.8	4.6	7.0	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA2	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2014	MT	Montana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	128	7.1	5.4	8.7	3016	%	Crude Prevalence			BRFSS	CLASS01	Topic30	30	EDUCA3	CAT5	_RFDRHV4	RESP046	(47.066528972, -109.424420645)
2014	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	34	4.4	2.6	6.3	2999	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA3	CAT5	_RFDRHV4	RESP046	(32.745510099, -89.538030825)
2014	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	63	4.4	3.1	5.7	3031	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA3	CAT5	_RFDRHV4	RESP046	(32.839681093, -83.627580346)
2014	MN	Minnesota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	35	5.6	3.5	7.6	3038	%	Crude Prevalence			BRFSS	CLASS01	Topic30	27	EDUCA1	CAT5	_RFDRHV4	RESP046	(46.355648736, -94.794200503)
2014	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	147	6.3	4.5	8.0	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.290580964, -76.609260111)
2014	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	122	6.6	4.9	8.3	2991	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA3	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
2014	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	142	8.8	7.1	10.5	3024	%	Crude Prevalence			BRFSS	CLASS01	Topic30	2	EDUCA4	CAT5	_RFDRHV4	RESP046	(64.845079957001, -147.722059036)
2014	OH	Ohio	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	166	5.7	4.5	6.9	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.060210141, -82.404260056)
2014	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	179	6.4	5.3	7.5	3029	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA4	CAT5	_RFDRHV4	RESP046	(42.827001032, -75.543970427)
2014	KY	Kentucky	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	106	4.8	3.5	6.0	3032	%	Crude Prevalence			BRFSS	CLASS01	Topic30	21	EDUCA2	CAT5	_RFDRHV4	RESP046	(37.645970271, -84.774971048)
2014	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	26	7.6	4.4	10.8	3037	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.661319543001, -84.71439027)
2014	OH	Ohio	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	139	7.6	5.9	9.4	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.060210141, -82.404260056)
2014	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	127	5.1	3.7	6.6	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.290580964, -76.609260111)
2014	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	95	4.3	3.2	5.4	3029	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA3	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2014	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	22	4.5	2.0	7.0	3030	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA1	CAT5	_RFDRHV4	RESP046	(40.793730152, -77.860700294)
2014	ME	Maine	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	138	6.1	4.9	7.4	3018	%	Crude Prevalence			BRFSS	CLASS01	Topic30	23	EDUCA3	CAT5	_RFDRHV4	RESP046	(45.254228894001, -68.985031336)
2014	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	74	4.4	3.0	5.9	3008	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2014	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	62	3.1	2.2	4.0	3014	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA2	CAT5	_RFDRHV4	RESP046	(38.665510202, -80.712640135)
2014	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	40	4.8	2.7	6.9	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	4	EDUCA1	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2014	MN	Minnesota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	374	5.8	5.2	6.5	3041	%	Crude Prevalence			BRFSS	CLASS01	Topic30	27	EDUCA4	CAT5	_RFDRHV4	RESP046	(46.355648736, -94.794200503)
2014	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	85	6.0	4.3	7.6	3020	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA2	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2014	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	14	3.4	1.5	5.3	3019	%	Crude Prevalence			BRFSS	CLASS01	Topic30	9	EDUCA1	CAT5	_RFDRHV4	RESP046	(41.56266102, -72.649840952)
2014	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	182	7.2	5.9	8.5	3010	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2014	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	192	5.4	4.5	6.2	3036	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2014	IN	Indiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	115	5.4	4.2	6.7	3032	%	Crude Prevalence			BRFSS	CLASS01	Topic30	18	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.766910452, -86.149960194)
2014	SC	South Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	200	6.8	5.6	7.9	3040	%	Crude Prevalence			BRFSS	CLASS01	Topic30	45	EDUCA4	CAT5	_RFDRHV4	RESP046	(33.998821303, -81.045371207)
2014	OK	Oklahoma	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	24	3.4	1.8	5.0	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	40	EDUCA1	CAT5	_RFDRHV4	RESP046	(35.472031356, -97.521070214)
2014	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	374	7.1	6.3	8.0	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	8	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.843840757, -106.133610921)
2014	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	21	4.4	2.3	6.6	3032	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA1	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2014	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	172	6.9	5.3	8.6	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.130570048, -74.273691288)
2014	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	112	6.2	4.4	8.0	2990	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA2	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
2014	MA	Massachusetts	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	177	6.0	4.7	7.2	3035	%	Crude Prevalence			BRFSS	CLASS01	Topic30	25	EDUCA2	CAT5	_RFDRHV4	RESP046	(42.27687047, -72.082690675)
2014	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	17				3030	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	29	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.635790776, -92.566300053)
