"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"65-74 years"	"65-74"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2018"	"2018"	183	1224396	14.9
	"Male"	"M"	"65-74 years"	"65-74"	"#Alzheimer disease (G30)"	"GR113-052"	"2010"	"2010"	99	734664	13.5
	"Male"	"M"	"65-74 years"	"65-74"	"#Alzheimer disease (G30)"	"GR113-052"	"2018"	"2018"	217	1224396	17.7
	"Male"	"M"	"65-74 years"	"65-74"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2010"	"2010"	4002	734664	544.7
	"Male"	"M"	"65-74 years"	"65-74"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2018"	"2018"	6259	1224396	511.2
	"Male"	"M"	"65-74 years"	"65-74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2010"	"2010"	3119	734664	424.5
	"Male"	"M"	"65-74 years"	"65-74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2018"	"2018"	4783	1224396	390.6
	"Male"	"M"	"65-74 years"	"65-74"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2010"	"2010"	6	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2018"	"2018"	15	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease (I11)"	"GR113-056"	"2010"	"2010"	204	734664	27.8
	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart disease (I11)"	"GR113-056"	"2018"	"2018"	328	1224396	26.8
	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2010"	"2010"	15	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2018"	"2018"	51	1224396	4.2
	"Male"	"M"	"65-74 years"	"65-74"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2010"	"2010"	2343	734664	318.9
	"Male"	"M"	"65-74 years"	"65-74"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2018"	"2018"	3344	1224396	273.1
	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2010"	"2010"	779	734664	106.0
	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2018"	"2018"	1104	1224396	90.2
	"Male"	"M"	"65-74 years"	"65-74"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2010"	"2010"	13	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2018"	"2018"	24	1224396	2.0
	"Male"	"M"	"65-74 years"	"65-74"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2010"	"2010"	1551	734664	211.1
	"Male"	"M"	"65-74 years"	"65-74"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2018"	"2018"	2216	1224396	181.0
	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2010"	"2010"	428	734664	58.3
	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2018"	"2018"	730	1224396	59.6
	"Male"	"M"	"65-74 years"	"65-74"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2010"	"2010"	1123	734664	152.9
	"Male"	"M"	"65-74 years"	"65-74"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2018"	"2018"	1486	1224396	121.4
	"Male"	"M"	"65-74 years"	"65-74"	"Other heart diseases (I26-I51)"	"GR113-064"	"2010"	"2010"	551	734664	75.0
	"Male"	"M"	"65-74 years"	"65-74"	"Other heart diseases (I26-I51)"	"GR113-064"	"2018"	"2018"	1045	1224396	85.3
	"Male"	"M"	"65-74 years"	"65-74"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2010"	"2010"	7	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2018"	"2018"	17	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2018"	"2018"	7	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Heart failure (I50)"	"GR113-067"	"2010"	"2010"	146	734664	19.9
	"Male"	"M"	"65-74 years"	"65-74"	"Heart failure (I50)"	"GR113-067"	"2018"	"2018"	354	1224396	28.9
	"Male"	"M"	"65-74 years"	"65-74"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2010"	"2010"	398	734664	54.2
	"Male"	"M"	"65-74 years"	"65-74"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2018"	"2018"	667	1224396	54.5
	"Male"	"M"	"65-74 years"	"65-74"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2010"	"2010"	135	734664	18.4
	"Male"	"M"	"65-74 years"	"65-74"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2018"	"2018"	320	1224396	26.1
	"Male"	"M"	"65-74 years"	"65-74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2010"	"2010"	620	734664	84.4
	"Male"	"M"	"65-74 years"	"65-74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2018"	"2018"	987	1224396	80.6
	"Male"	"M"	"65-74 years"	"65-74"	"#Atherosclerosis (I70)"	"GR113-071"	"2010"	"2010"	24	734664	3.3
	"Male"	"M"	"65-74 years"	"65-74"	"#Atherosclerosis (I70)"	"GR113-071"	"2018"	"2018"	24	1224396	2.0
	"Male"	"M"	"65-74 years"	"65-74"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2010"	"2010"	104	734664	14.2
	"Male"	"M"	"65-74 years"	"65-74"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	145	1224396	11.8
	"Male"	"M"	"65-74 years"	"65-74"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2010"	"2010"	50	734664	6.8
	"Male"	"M"	"65-74 years"	"65-74"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	63	1224396	5.1
	"Male"	"M"	"65-74 years"	"65-74"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2010"	"2010"	54	734664	7.4
	"Male"	"M"	"65-74 years"	"65-74"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	82	1224396	6.7
	"Male"	"M"	"65-74 years"	"65-74"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2010"	"2010"	18	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	23	1224396	1.9
	"Male"	"M"	"65-74 years"	"65-74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2010"	"2010"	288	734664	39.2
	"Male"	"M"	"65-74 years"	"65-74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	399	1224396	32.6
	"Male"	"M"	"65-74 years"	"65-74"	"Influenza (J09-J11)"	"GR113-077"	"2010"	"2010"	2	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Influenza (J09-J11)"	"GR113-077"	"2018"	"2018"	57	1224396	4.7
	"Male"	"M"	"65-74 years"	"65-74"	"Pneumonia (J12-J18)"	"GR113-078"	"2010"	"2010"	286	734664	38.9
	"Male"	"M"	"65-74 years"	"65-74"	"Pneumonia (J12-J18)"	"GR113-078"	"2018"	"2018"	342	1224396	27.9
	"Male"	"M"	"65-74 years"	"65-74"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2018"	"2018"	1	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2018"	"2018"	1	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2010"	"2010"	424	734664	57.7
	"Male"	"M"	"65-74 years"	"65-74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2018"	"2018"	642	1224396	52.4
	"Male"	"M"	"65-74 years"	"65-74"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2010"	"2010"	2	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2018"	"2018"	3	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Emphysema (J43)"	"GR113-084"	"2010"	"2010"	37	734664	5.0
	"Male"	"M"	"65-74 years"	"65-74"	"Emphysema (J43)"	"GR113-084"	"2018"	"2018"	35	1224396	2.9
	"Male"	"M"	"65-74 years"	"65-74"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	12	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Asthma (J45-J46)"	"GR113-085"	"2018"	"2018"	18	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	373	734664	50.8
	"Male"	"M"	"65-74 years"	"65-74"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	586	1224396	47.9
	"Male"	"M"	"65-74 years"	"65-74"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	"2010"	"2010"	6	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	"2018"	"2018"	8	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"2010"	"2010"	67	734664	9.1
	"Male"	"M"	"65-74 years"	"65-74"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"2018"	"2018"	106	1224396	8.7
	"Male"	"M"	"65-74 years"	"65-74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"2010"	"2010"	251	734664	34.2
	"Male"	"M"	"65-74 years"	"65-74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"2018"	"2018"	419	1224396	34.2
	"Male"	"M"	"65-74 years"	"65-74"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	15	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	27	1224396	2.2
	"Male"	"M"	"65-74 years"	"65-74"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2010"	"2010"	1	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2018"	"2018"	4	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Hernia (K40-K46)"	"GR113-092"	"2010"	"2010"	6	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	9	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2010"	"2010"	453	734664	61.7
	"Male"	"M"	"65-74 years"	"65-74"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2018"	"2018"	896	1224396	73.2
	"Male"	"M"	"65-74 years"	"65-74"	"Alcoholic liver disease (K70)"	"GR113-094"	"2010"	"2010"	260	734664	35.4
	"Male"	"M"	"65-74 years"	"65-74"	"Alcoholic liver disease (K70)"	"GR113-094"	"2018"	"2018"	480	1224396	39.2
	"Male"	"M"	"65-74 years"	"65-74"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2010"	"2010"	193	734664	26.3
	"Male"	"M"	"65-74 years"	"65-74"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	416	1224396	34.0
	"Male"	"M"	"65-74 years"	"65-74"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	28	734664	3.8
	"Male"	"M"	"65-74 years"	"65-74"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	40	1224396	3.3
	"Male"	"M"	"65-74 years"	"65-74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2010"	"2010"	357	734664	48.6
	"Male"	"M"	"65-74 years"	"65-74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2018"	"2018"	542	1224396	44.3
	"Male"	"M"	"65-74 years"	"65-74"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2010"	"2010"	1	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2018"	"2018"	3	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2010"	"2010"	29	734664	3.9
	"Male"	"M"	"65-74 years"	"65-74"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2018"	"2018"	2	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Renal failure (N17-N19)"	"GR113-100"	"2010"	"2010"	327	734664	44.5
	"Male"	"M"	"65-74 years"	"65-74"	"Renal failure (N17-N19)"	"GR113-100"	"2018"	"2018"	537	1224396	43.9
	"Male"	"M"	"65-74 years"	"65-74"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2010"	"2010"	1	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2018"	"2018"	2	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2010"	"2010"	6	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2018"	"2018"	8	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	11	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	17	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2010"	"2010"	80	734664	10.9
	"Male"	"M"	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2018"	"2018"	113	1224396	9.2
	"Male"	"M"	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	"2010"	"2010"	935	734664	127.3
	"Male"	"M"	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	"2018"	"2018"	1613	1224396	131.7
	"Male"	"M"	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2010"	"2010"	356	734664	48.5
	"Male"	"M"	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2018"	"2018"	799	1224396	65.3
	"Male"	"M"	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2010"	"2010"	136	734664	18.5
	"Male"	"M"	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2018"	"2018"	287	1224396	23.4
	"Male"	"M"	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2010"	"2010"	127	734664	17.3
	"Male"	"M"	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2018"	"2018"	265	1224396	21.6
	"Male"	"M"	"65-74 years"	"65-74"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2010"	"2010"	6	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2018"	"2018"	11	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2010"	"2010"	3	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2018"	"2018"	11	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2010"	"2010"	220	734664	29.9
	"Male"	"M"	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2018"	"2018"	512	1224396	41.8
	"Male"	"M"	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	"2010"	"2010"	105	734664	14.3
	"Male"	"M"	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	"2018"	"2018"	231	1224396	18.9
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	13	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	15	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2010"	"2010"	11	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2018"	"2018"	17	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2010"	"2010"	35	734664	4.8
	"Male"	"M"	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2018"	"2018"	136	1224396	11.1
	"Male"	"M"	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2010"	"2010"	56	734664	7.6
	"Male"	"M"	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2018"	"2018"	113	1224396	9.2
	"Male"	"M"	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2010"	"2010"	97	734664	13.2
	"Male"	"M"	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2018"	"2018"	171	1224396	14.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2010"	"2010"	53	734664	7.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2018"	"2018"	80	1224396	6.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	44	734664	6.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	91	1224396	7.4
	"Male"	"M"	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2010"	"2010"	24	734664	3.3
	"Male"	"M"	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2018"	"2018"	41	1224396	3.3
	"Male"	"M"	"65-74 years"	"65-74"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	5	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	15	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	19	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	26	1224396	2.1
	"Male"	"M"	"65-74 years"	"65-74"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2010"	"2010"	1	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2010"	"2010"	5	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2018"	"2018"	8	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	5	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	8	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2010"	"2010"	0	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2018"	"2018"	0	1224396	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2010"	"2010"	10	734664	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2018"	"2018"	39	1224396	3.2
	"Male"	"M"	"65-74 years"	"65-74"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2010"	"2010"	33	734664	4.5
