Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2017	KY	Kentucky	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	329	19.3	16.7	21.9	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	21	EDUCA4	CAT5	_RFBING5	RESP046	(37.645970271000465, -84.77497104799966)
2017	ME	Maine	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	472	17.3	15.3	19.4	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	23	EDUCA4	CAT5	_RFBING5	RESP046	(45.254228894000505, -68.98503133599962)
2017	KY	Kentucky	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	60	9.6	6.0	13.3	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	21	EDUCA1	CAT5	_RFBING5	RESP046	(37.645970271000465, -84.77497104799966)
2017	LA	Louisiana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	233	20.7	18.0	23.3	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	22	EDUCA4	CAT5	_RFBING5	RESP046	(31.31266064400046, -92.44568007099969)
2017	ME	Maine	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	314	17.9	15.3	20.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	23	EDUCA3	CAT5	_RFBING5	RESP046	(45.254228894000505, -68.98503133599962)
2017	LA	Louisiana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	194	20.8	17.9	23.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	22	EDUCA3	CAT5	_RFBING5	RESP046	(31.31266064400046, -92.44568007099969)
2017	ME	Maine	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	351	18.4	16.0	20.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	23	EDUCA2	CAT5	_RFBING5	RESP046	(45.254228894000505, -68.98503133599962)
2017	KY	Kentucky	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	274	15.3	12.9	17.7	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	21	EDUCA2	CAT5	_RFBING5	RESP046	(37.645970271000465, -84.77497104799966)
2017	LA	Louisiana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	185	15.4	13.1	17.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	22	EDUCA2	CAT5	_RFBING5	RESP046	(31.31266064400046, -92.44568007099969)
2017	KY	Kentucky	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	318	17.1	14.7	19.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	21	EDUCA3	CAT5	_RFBING5	RESP046	(37.645970271000465, -84.77497104799966)
2017	ME	Maine	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	53	18.0	11.5	24.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	23	EDUCA1	CAT5	_RFBING5	RESP046	(45.254228894000505, -68.98503133599962)
2017	LA	Louisiana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	59	15.4	11.2	19.6	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	22	EDUCA1	CAT5	_RFBING5	RESP046	(31.31266064400046, -92.44568007099969)
2017	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	239	22.3	18.8	25.9	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	25	EDUCA3	CAT5	_RFBING5	RESP046	(42.27687047000046, -72.08269067499964)
2017	MN	Minnesota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	90	14.8	11.4	18.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	27	EDUCA1	CAT5	_RFBING5	RESP046	(46.35564873600049, -94.79420050299967)
2017	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	44	12.6	8.1	17.1	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	24	EDUCA1	CAT5	_RFBING5	RESP046	(39.29058096400047, -76.60926011099963)
2017	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	389	18.5	16.6	20.4	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	26	EDUCA2	CAT5	_RFBING5	RESP046	(44.6613195430005, -84.71439026999968)
2017	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	556	19.2	17.2	21.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	25	EDUCA4	CAT5	_RFBING5	RESP046	(42.27687047000046, -72.08269067499964)
2017	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	473	18.4	16.7	20.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	26	EDUCA3	CAT5	_RFBING5	RESP046	(44.6613195430005, -84.71439026999968)
2017	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	612	14.6	13.1	16.0	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	24	EDUCA4	CAT5	_RFBING5	RESP046	(39.29058096400047, -76.60926011099963)
2017	MN	Minnesota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	898	21.7	20.2	23.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	27	EDUCA3	CAT5	_RFBING5	RESP046	(46.35564873600049, -94.79420050299967)
2017	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	34	9.6	5.1	14.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	25	EDUCA1	CAT5	_RFBING5	RESP046	(42.27687047000046, -72.08269067499964)
2017	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	314	17.0	14.6	19.4	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	24	EDUCA3	CAT5	_RFBING5	RESP046	(39.29058096400047, -76.60926011099963)
2017	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	600	19.2	17.6	20.7	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	26	EDUCA4	CAT5	_RFBING5	RESP046	(44.6613195430005, -84.71439026999968)
2017	MN	Minnesota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	1135	21.0	19.7	22.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	27	EDUCA4	CAT5	_RFBING5	RESP046	(46.35564873600049, -94.79420050299967)
2017	MN	Minnesota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	633	18.3	16.7	19.9	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	27	EDUCA2	CAT5	_RFBING5	RESP046	(46.35564873600049, -94.79420050299967)
2017	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	327	15.7	13.4	18.0	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	24	EDUCA2	CAT5	_RFBING5	RESP046	(39.29058096400047, -76.60926011099963)
2017	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	177	18.6	14.9	22.3	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	25	EDUCA2	CAT5	_RFBING5	RESP046	(42.27687047000046, -72.08269067499964)
2017	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	61	13.8	10.0	17.6	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	26	EDUCA1	CAT5	_RFBING5	RESP046	(44.6613195430005, -84.71439026999968)
2017	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	37	14.4	9.0	19.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	30	EDUCA1	CAT5	_RFBING5	RESP046	(47.06652897200047, -109.42442064499971)
2017	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	59	15.6	10.9	20.4	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	29	EDUCA1	CAT5	_RFBING5	RESP046	(38.635790776000476, -92.56630005299968)
2017	MS	Mississippi	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	145	13.3	10.8	15.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	28	EDUCA4	CAT5	_RFBING5	RESP046	(32.745510099000455, -89.53803082499968)
2017	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	288	19.8	17.2	22.3	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	30	EDUCA4	CAT5	_RFBING5	RESP046	(47.06652897200047, -109.42442064499971)
2017	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	359	20.7	18.3	23.1	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	29	EDUCA4	CAT5	_RFBING5	RESP046	(38.635790776000476, -92.56630005299968)
2017	MS	Mississippi	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	30	11.8	6.8	16.9	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	28	EDUCA1	CAT5	_RFBING5	RESP046	(32.745510099000455, -89.53803082499968)
2017	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	311	20.1	17.6	22.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	29	EDUCA3	CAT5	_RFBING5	RESP046	(38.635790776000476, -92.56630005299968)
2017	MS	Mississippi	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	110	10.6	8.1	13.0	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	28	EDUCA2	CAT5	_RFBING5	RESP046	(32.745510099000455, -89.53803082499968)
2017	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	307	20.1	17.5	22.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	30	EDUCA3	CAT5	_RFBING5	RESP046	(47.06652897200047, -109.42442064499971)
2017	MS	Mississippi	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	131	14.3	11.4	17.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	28	EDUCA3	CAT5	_RFBING5	RESP046	(32.745510099000455, -89.53803082499968)
2017	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	286	20.0	17.3	22.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	30	EDUCA2	CAT5	_RFBING5	RESP046	(47.06652897200047, -109.42442064499971)
2017	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	243	16.9	14.4	19.4	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	29	EDUCA2	CAT5	_RFBING5	RESP046	(38.635790776000476, -92.56630005299968)
2017	NH	New Hampshire	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	164	20.2	16.4	24.1	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	33	EDUCA3	CAT5	_RFBING5	RESP046	(43.65595011300047, -71.50036091999965)
2017	NV	Nevada	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	136	19.9	15.7	24.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	32	EDUCA2	CAT5	_RFBING5	RESP046	(39.493240390000494, -117.07184056399967)
2017	NH	New Hampshire	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	183	21.3	17.6	24.9	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	33	EDUCA2	CAT5	_RFBING5	RESP046	(43.65595011300047, -71.50036091999965)
2017	NE	Nebraska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	795	21.5	19.6	23.4	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	31	EDUCA4	CAT5	_RFBING5	RESP046	(41.6410409880005, -99.36572062299967)
2017	NE	Nebraska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	803	23.2	21.2	25.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	31	EDUCA3	CAT5	_RFBING5	RESP046	(41.6410409880005, -99.36572062299967)
2017	NV	Nevada	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	35	12.6	7.7	17.6	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	32	EDUCA1	CAT5	_RFBING5	RESP046	(39.493240390000494, -117.07184056399967)
2017	NV	Nevada	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	180	18.9	15.2	22.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	32	EDUCA3	CAT5	_RFBING5	RESP046	(39.493240390000494, -117.07184056399967)
2017	NE	Nebraska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	704	18.5	16.6	20.3	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	31	EDUCA2	CAT5	_RFBING5	RESP046	(41.6410409880005, -99.36572062299967)
2017	NV	Nevada	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	190	17.4	14.2	20.6	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	32	EDUCA4	CAT5	_RFBING5	RESP046	(39.493240390000494, -117.07184056399967)
2017	NH	New Hampshire	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	271	16.8	14.4	19.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	33	EDUCA4	CAT5	_RFBING5	RESP046	(43.65595011300047, -71.50036091999965)
2017	NE	Nebraska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	92	14.7	10.6	18.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	31	EDUCA1	CAT5	_RFBING5	RESP046	(41.6410409880005, -99.36572062299967)
2017	NH	New Hampshire	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	21	11.0	5.3	16.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	33	EDUCA1	CAT5	_RFBING5	RESP046	(43.65595011300047, -71.50036091999965)
2017	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	208	17.8	15.0	20.6	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	35	EDUCA3	CAT5	_RFBING5	RESP046	(34.52088095200048, -106.24058098499967)
2017	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	835	19.7	18.2	21.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	36	EDUCA4	CAT5	_RFBING5	RESP046	(42.82700103200045, -75.54397042699964)
2017	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	79	14.9	10.6	19.1	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	34	EDUCA1	CAT5	_RFBING5	RESP046	(40.13057004800049, -74.27369128799967)
2017	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	210	13.7	11.4	16.0	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	35	EDUCA2	CAT5	_RFBING5	RESP046	(34.52088095200048, -106.24058098499967)
2017	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	409	19.3	17.2	21.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	36	EDUCA3	CAT5	_RFBING5	RESP046	(42.82700103200045, -75.54397042699964)
2017	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	328	15.6	13.3	17.9	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	34	EDUCA2	CAT5	_RFBING5	RESP046	(40.13057004800049, -74.27369128799967)
2017	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	349	15.6	13.6	17.6	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	36	EDUCA2	CAT5	_RFBING5	RESP046	(42.82700103200045, -75.54397042699964)
2017	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	620	17.6	15.6	19.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	34	EDUCA4	CAT5	_RFBING5	RESP046	(40.13057004800049, -74.27369128799967)
2017	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	118	12.4	9.9	15.0	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	36	EDUCA1	CAT5	_RFBING5	RESP046	(42.82700103200045, -75.54397042699964)
2017	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	200	13.1	10.8	15.4	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	35	EDUCA4	CAT5	_RFBING5	RESP046	(34.52088095200048, -106.24058098499967)
2017	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	67	12.1	8.8	15.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	35	EDUCA1	CAT5	_RFBING5	RESP046	(34.52088095200048, -106.24058098499967)
2017	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	350	17.6	15.0	20.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	34	EDUCA3	CAT5	_RFBING5	RESP046	(40.13057004800049, -74.27369128799967)
2017	OK	Oklahoma	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	186	14.0	11.9	16.2	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	40	EDUCA4	CAT5	_RFBING5	RESP046	(35.47203135600046, -97.52107021399968)
2017	ND	North Dakota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	55	18.5	13.0	23.9	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	38	EDUCA1	CAT5	_RFBING5	RESP046	(47.47531977900047, -100.11842104899966)
2017	OH	Ohio	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	80	14.9	10.9	18.8	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	39	EDUCA1	CAT5	_RFBING5	RESP046	(40.06021014100048, -82.40426005599966)
2017	NC	North Carolina	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	250	19.6	17.1	22.1	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	37	EDUCA4	CAT5	_RFBING5	RESP046	(35.466220975000454, -79.15925046299964)
2017	ND	North Dakota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	400	24.8	22.2	27.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	38	EDUCA3	CAT5	_RFBING5	RESP046	(47.47531977900047, -100.11842104899966)
2017	OH	Ohio	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	477	18.4	16.4	20.5	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	39	EDUCA2	CAT5	_RFBING5	RESP046	(40.06021014100048, -82.40426005599966)
2017	OK	Oklahoma	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	171	13.6	11.4	15.7	1	%	Crude Prevalence			BRFSS	CLASS01	TOPIC07	40	EDUCA3	CAT5	_RFBING5	RESP046	(35.47203135600046, -97.52107021399968)
