"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2004"	"2004"	145	1248378	11.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2005"	"2005"	156	1238840	12.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2006"	"2006"	192	1244414	15.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2007"	"2007"	175	1253650	14.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2008"	"2008"	163	1253548	13.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2009"	"2009"	164	1244299	13.2
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2010"	"2010"	180	1226242	14.7
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2011"	"2011"	192	1193704	16.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2012"	"2012"	167	1189759	14.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2013"	"2013"	184	1199943	15.3
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2014"	"2014"	187	1231071	15.2
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2015"	"2015"	185	1271310	14.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2016"	"2016"	190	1303281	14.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2017"	"2017"	230	1336143	17.2
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2018"	"2018"	254	1361639	18.7
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"1999"	"1999"	138	1248357	11.1
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2000"	"2000"	174	1273647	13.7
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2001"	"2001"	141	1304062	10.8
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2002"	"2002"	154	1314793	11.7
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2003"	"2003"	153	1321512	11.6
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2004"	"2004"	148	1331998	11.1
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2005"	"2005"	177	1329094	13.3
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2006"	"2006"	150	1324308	11.3
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2007"	"2007"	154	1305269	11.8
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2008"	"2008"	160	1286275	12.4
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2009"	"2009"	165	1262389	13.1
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2010"	"2010"	160	1257524	12.7
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2011"	"2011"	144	1256689	11.5
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2012"	"2012"	189	1261822	15.0
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2013"	"2013"	162	1254873	12.9
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2014"	"2014"	155	1246955	12.4
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2015"	"2015"	172	1226949	14.0
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2016"	"2016"	162	1199479	13.5
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2017"	"2017"	161	1197949	13.4
	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	"2018"	"2018"	183	1203743	15.2
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"1999"	"1999"	114	1027188	11.1
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2000"	"2000"	123	1061019	11.6
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2001"	"2001"	109	1105384	9.9
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2002"	"2002"	129	1153639	11.2
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2003"	"2003"	108	1196401	9.0
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2004"	"2004"	128	1231607	10.4
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2005"	"2005"	130	1267913	10.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2006"	"2006"	138	1293433	10.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2007"	"2007"	134	1307530	10.2
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2008"	"2008"	148	1318543	11.2
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2009"	"2009"	163	1330207	12.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2010"	"2010"	140	1329666	10.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2011"	"2011"	161	1313392	12.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2012"	"2012"	144	1293068	11.1
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2013"	"2013"	139	1269490	10.9
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2014"	"2014"	130	1247238	10.4
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2015"	"2015"	142	1240517	11.4
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2016"	"2016"	132	1242735	10.6
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2017"	"2017"	162	1249902	13.0
	"Male"	"M"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	"2018"	"2018"	166	1240961	13.4
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"1999"	"1999"	69	788057	8.8
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2000"	"2000"	87	834987	10.4
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2001"	"2001"	87	912639	9.5
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2002"	"2002"	83	945720	8.8
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2003"	"2003"	91	979716	9.3
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2004"	"2004"	86	1017168	8.5
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2005"	"2005"	108	1054056	10.2
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2006"	"2006"	106	1093251	9.7
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2007"	"2007"	108	1144327	9.4
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2008"	"2008"	121	1191230	10.2
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2009"	"2009"	112	1229480	9.1
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2010"	"2010"	119	1260649	9.4
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2011"	"2011"	123	1280547	9.6
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2012"	"2012"	137	1286971	10.6
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2013"	"2013"	138	1291678	10.7
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2014"	"2014"	142	1296563	11.0
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2015"	"2015"	135	1291152	10.5
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2016"	"2016"	135	1277354	10.6
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2017"	"2017"	155	1259223	12.3
	"Male"	"M"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	"2018"	"2018"	135	1234617	10.9
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"1999"	"1999"	54	573942	9.4
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2000"	"2000"	49	590653	8.3
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2001"	"2001"	62	616383	10.1
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2002"	"2002"	57	662769	8.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2003"	"2003"	54	706655	7.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2004"	"2004"	93	758635	12.3
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2005"	"2005"	62	820971	7.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2006"	"2006"	80	881087	9.1
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2007"	"2007"	78	912345	8.5
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2008"	"2008"	83	945305	8.8
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2009"	"2009"	84	981716	8.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2010"	"2010"	97	1009656	9.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2011"	"2011"	92	1054879	8.7
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2012"	"2012"	104	1100716	9.4
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2013"	"2013"	109	1139012	9.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2014"	"2014"	103	1171735	8.8
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2015"	"2015"	116	1200683	9.7
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2016"	"2016"	115	1216592	9.5
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2017"	"2017"	106	1224431	8.7
	"Male"	"M"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	"2018"	"2018"	143	1227043	11.7
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"1999"	"1999"	41	459389	8.9
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2000"	"2000"	31	470342	6.6
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2001"	"2001"	40	483638	8.3
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2002"	"2002"	40	497980	8.0
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2003"	"2003"	48	518313	9.3
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2004"	"2004"	47	538700	8.7
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2005"	"2005"	44	556778	7.9
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2006"	"2006"	46	576788	8.0
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2007"	"2007"	43	620088	6.9
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2008"	"2008"	55	661596	8.3
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2009"	"2009"	58	710808	8.2
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2010"	"2010"	70	757918	9.2
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2011"	"2011"	61	820245	7.4
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2012"	"2012"	61	844889	7.2
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2013"	"2013"	77	872930	8.8
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2014"	"2014"	80	904640	8.8
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2015"	"2015"	72	938589	7.7
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2016"	"2016"	87	971972	9.0
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2017"	"2017"	81	1015295	8.0
	"Male"	"M"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	"2018"	"2018"	102	1048087	9.7
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"1999"	"1999"	1478	6294554	23.5
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2000"	"2000"	1424	6138505	23.2
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2001"	"2001"	1479	5816994	25.4
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2002"	"2002"	1427	5698533	25.0
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2003"	"2003"	1363	5672755	24.0
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2004"	"2004"	1430	5745178	24.9
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2005"	"2005"	1403	5832691	24.1
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2006"	"2006"	1504	5988235	25.1
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2007"	"2007"	1601	6101797	26.2
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2008"	"2008"	1610	6209621	25.9
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2009"	"2009"	1631	6264167	26.0
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2010"	"2010"	1822	6278921	29.0
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2011"	"2011"	1855	6313225	29.4
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2012"	"2012"	1928	6331749	30.4
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2013"	"2013"	1925	6361222	30.3
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2014"	"2014"	1901	6441026	29.5
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2015"	"2015"	2016	6525637	30.9
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2016"	"2016"	2123	6606675	32.1
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2017"	"2017"	2294	6656483	34.5
	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	"2018"	"2018"	2206	6662179	33.1
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"1999"	"1999"	1727	6921705	25.0
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2000"	"2000"	1565	6819205	22.9
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2001"	"2001"	1711	6782134	25.2
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2002"	"2002"	1638	6683490	24.5
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2003"	"2003"	1736	6512411	26.7
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2004"	"2004"	1634	6303746	25.9
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2005"	"2005"	1592	6055906	26.3
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2006"	"2006"	1456	5816980	25.0
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2007"	"2007"	1542	5719451	27.0
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2008"	"2008"	1592	5732977	27.8
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2009"	"2009"	1587	5815676	27.3
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2010"	"2010"	1658	5892342	28.1
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2011"	"2011"	1787	6051761	29.5
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2012"	"2012"	1801	6158752	29.2
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2013"	"2013"	1804	6250584	28.9
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2014"	"2014"	1982	6297477	31.5
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2015"	"2015"	2091	6323231	33.1
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2016"	"2016"	2076	6351471	32.7
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2017"	"2017"	2233	6354187	35.1
	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	"2018"	"2018"	2215	6368780	34.8
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"1999"	"1999"	2098	8094587	25.9
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2000"	"2000"	2038	7936088	25.7
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2001"	"2001"	2046	7633057	26.8
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2002"	"2002"	2013	7359478	27.4
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2003"	"2003"	1898	7087398	26.8
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2004"	"2004"	1864	6876083	27.1
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2005"	"2005"	1816	6771561	26.8
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2006"	"2006"	1955	6748394	29.0
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2007"	"2007"	1882	6658247	28.3
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2008"	"2008"	1977	6504115	30.4
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2009"	"2009"	1929	6291303	30.7
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2010"	"2010"	1887	6107512	30.9
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2011"	"2011"	1776	5811271	30.6
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2012"	"2012"	1888	5731933	32.9
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2013"	"2013"	1829	5747969	31.8
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2014"	"2014"	1898	5812100	32.7
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2015"	"2015"	1994	5920224	33.7
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2016"	"2016"	2079	6049049	34.4
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2017"	"2017"	2197	6142103	35.8
	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	"2018"	"2018"	2355	6221562	37.9
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"1999"	"1999"	2112	8117806	26.0
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2000"	"2000"	2249	8151520	27.6
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2001"	"2001"	2283	8202369	27.8
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2002"	"2002"	2449	8146913	30.1
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2003"	"2003"	2398	8049029	29.8
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2004"	"2004"	2385	7968265	29.9
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2005"	"2005"	2348	7793151	30.1
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2006"	"2006"	2224	7535096	29.5
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2007"	"2007"	2327	7271303	32.0
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2008"	"2008"	2238	7014018	31.9
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2009"	"2009"	2280	6796712	33.5
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2010"	"2010"	2213	6705632	33.0
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2011"	"2011"	2291	6681100	34.3
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2012"	"2012"	2254	6595545	34.2
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2013"	"2013"	2184	6444840	33.9
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2014"	"2014"	2097	6243102	33.6
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2015"	"2015"	2194	6022801	36.4
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2016"	"2016"	2031	5784403	35.1
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2017"	"2017"	2188	5696250	38.4
	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	"2018"	"2018"	2100	5701206	36.8
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"1999"	"1999"	1876	7369371	25.5
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2000"	"2000"	2008	7489284	26.8
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2001"	"2001"	2215	7652379	28.9
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2002"	"2002"	2296	7791685	29.5
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2003"	"2003"	2309	7904379	29.2
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2004"	"2004"	2382	7964907	29.9
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2005"	"2005"	2471	8015515	30.8
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2006"	"2006"	2561	8059015	31.8
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2007"	"2007"	2677	8011089	33.4
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2008"	"2008"	2818	7923559	35.6
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2009"	"2009"	2732	7843887	34.8
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2010"	"2010"	2928	7717904	37.9
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2011"	"2011"	2777	7400700	37.5
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2012"	"2012"	2638	7149016	36.9
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2013"	"2013"	2514	6894349	36.5
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2014"	"2014"	2589	6694216	38.7
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2015"	"2015"	2494	6609912	37.7
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2016"	"2016"	2406	6598591	36.5
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2017"	"2017"	2620	6507420	40.3
	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	"2018"	"2018"	2469	6351420	38.9
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"1999"	"1999"	1512	6513967	23.2
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2000"	"2000"	1619	6733591	24.0
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2001"	"2001"	1801	7099559	25.4
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2002"	"2002"	1956	7031269	27.8
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2003"	"2003"	2048	7105292	28.8
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2004"	"2004"	2083	7228634	28.8
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2005"	"2005"	2185	7376377	29.6
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2006"	"2006"	2388	7503011	31.8
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2007"	"2007"	2442	7647642	31.9
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2008"	"2008"	2694	7770369	34.7
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2009"	"2009"	2948	7837527	37.6
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2010"	"2010"	2996	7887799	38.0
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2011"	"2011"	3062	7915197	38.7
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2012"	"2012"	3103	7852440	39.5
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2013"	"2013"	3050	7759979	39.3
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2014"	"2014"	2946	7665141	38.4
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2015"	"2015"	3034	7489701	40.5
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2016"	"2016"	2869	7227858	39.7
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2017"	"2017"	2711	6978435	38.8
	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	"2018"	"2018"	2720	6727826	40.4
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"1999"	"1999"	1141	5063782	22.5
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2000"	"2000"	1165	5197809	22.4
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2001"	"2001"	1375	5364115	25.6
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2002"	"2002"	1524	5830597	26.1
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2003"	"2003"	1588	6050416	26.2
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2004"	"2004"	1575	6314088	24.9
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2005"	"2005"	1706	6605805	25.8
