"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1973"	"1973"	23414	1321501	1771.8
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1974"	"1974"	22209	1336452	1661.8
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1975"	"1975"	20919	1325020	1578.8
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1976"	"1976"	19548	1333037	1466.4
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1977"	"1977"	19229	1398280	1375.2
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1978"	"1978"	18423	1394573	1321.0
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1968"	"1968"	5376	6258000	85.9
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1969"	"1969"	5033	5994000	84.0
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1970"	"1970"	4910	5873083	83.6
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1971"	"1971"	4793	5873000	81.6
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1972"	"1972"	4858	5932000	81.9
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1973"	"1973"	4658	5880000	79.2
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1974"	"1974"	4269	5728000	74.5
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1975"	"1975"	3864	5510000	70.1
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1976"	"1976"	3732	5296000	70.5
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1977"	"1977"	3541	5199000	68.1
	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	"1978"	"1978"	3673	5255000	69.9
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1968"	"1968"	4319	8863000	48.7
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1969"	"1969"	4273	8781000	48.7
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1970"	"1970"	4099	8633093	47.5
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1971"	"1971"	3820	8378000	45.6
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1972"	"1972"	3632	8122000	44.7
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1973"	"1973"	3510	7862000	44.6
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1974"	"1974"	3165	7638000	41.4
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1975"	"1975"	2918	7537000	38.7
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1976"	"1976"	2831	7561000	37.4
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1977"	"1977"	2798	7477000	37.4
	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	"1978"	"1978"	2591	7350000	35.3
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1968"	"1968"	4351	8890000	48.9
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1969"	"1969"	4299	8996000	47.8
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1970"	"1970"	4382	9033725	48.5
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1971"	"1971"	4293	9169000	46.8
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1972"	"1972"	4442	9154000	48.5
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1973"	"1973"	4389	9103000	48.2
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1974"	"1974"	4211	9039000	46.6
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1975"	"1975"	3802	8891000	42.8
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1976"	"1976"	3636	8616000	42.2
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1977"	"1977"	3487	8341000	41.8
	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	"1978"	"1978"	3312	8069000	41.0
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1968"	"1968"	11607	7953000	145.9
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1969"	"1969"	12352	8113000	152.2
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1970"	"1970"	12200	8291270	147.1
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1971"	"1971"	12665	8580000	147.6
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1972"	"1972"	13210	8777000	150.5
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1973"	"1973"	13885	8941000	155.3
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1974"	"1974"	13458	9065000	148.5
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1975"	"1975"	13043	9146000	142.6
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1976"	"1976"	12581	9242000	136.1
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1977"	"1977"	13209	9220000	143.3
	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	"1978"	"1978"	13221	9179000	144.0
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1968"	"1968"	12520	6365000	196.7
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1969"	"1969"	13497	6677000	202.1
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1970"	"1970"	13812	6940820	199.0
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1971"	"1971"	14272	7607000	187.6
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1972"	"1972"	14744	7717000	191.1
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1973"	"1973"	15495	7897000	196.2
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1974"	"1974"	15168	8115000	186.9
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1975"	"1975"	15575	8352000	186.5
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1976"	"1976"	15306	8546000	179.1
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1977"	"1977"	16255	8748000	185.8
	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	"1978"	"1978"	16603	8913000	186.3
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1968"	"1968"	18004	10262000	175.4
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1969"	"1969"	18907	10569000	178.9
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1970"	"1970"	19027	10774861	176.6
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1971"	"1971"	19440	11196000	173.6
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1972"	"1972"	20502	11977000	171.2
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1973"	"1973"	22063	12567000	175.6
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1974"	"1974"	22053	13115000	168.2
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1975"	"1975"	22682	13632000	166.4
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1976"	"1976"	22465	14174000	158.5
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1977"	"1977"	23809	14697000	162.0
	"Male"	"M"	"White"	"2106-3"	"25-34 years"	"25-34"	"1978"	"1978"	24468	15074000	162.3
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1968"	"1968"	35423	10228000	346.3
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1969"	"1969"	35155	10065000	349.3
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1970"	"1970"	34278	9978872	343.5
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1971"	"1971"	33156	9907000	334.7
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1972"	"1972"	32046	9858000	325.1
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1973"	"1973"	31850	9830000	324.0
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1974"	"1974"	29942	9825000	304.8
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1975"	"1975"	28970	9817000	295.1
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1976"	"1976"	28062	9922000	282.8
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1977"	"1977"	27897	10119000	275.7
	"Male"	"M"	"White"	"2106-3"	"35-44 years"	"35-44"	"1978"	"1978"	28074	10514000	267.0
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1968"	"1968"	90600	9933000	912.1
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1969"	"1969"	89413	10032000	891.3
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1970"	"1970"	89084	10090174	882.9
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1971"	"1971"	87794	10202000	860.6
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1972"	"1972"	88428	10262000	861.7
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1973"	"1973"	86571	10302000	840.3
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1974"	"1974"	84547	10297000	821.1
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1975"	"1975"	81191	10264000	791.0
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1976"	"1976"	78171	10192000	767.0
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1977"	"1977"	75418	10070000	748.9
	"Male"	"M"	"White"	"2106-3"	"45-54 years"	"45-54"	"1978"	"1978"	73283	9968000	735.2
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1968"	"1968"	175169	7787000	2249.5
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1969"	"1969"	174128	7898000	2204.7
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1970"	"1970"	175283	7958164	2202.6
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1971"	"1971"	173707	8113000	2141.1
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1972"	"1972"	176772	8205000	2154.4
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1973"	"1973"	174839	8286000	2110.1
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1974"	"1974"	169162	8391000	2016.0
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1975"	"1975"	165348	8519000	1940.9
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1976"	"1976"	164637	8664000	1900.2
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1977"	"1977"	161561	8820000	1831.8
	"Male"	"M"	"White"	"2106-3"	"55-64 years"	"55-64"	"1978"	"1978"	160982	8939000	1800.9
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1968"	"1968"	241830	4865000	4970.8
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1969"	"1969"	237738	4890000	4861.7
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1970"	"1970"	236443	4915526	4810.1
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1971"	"1971"	235155	5012000	4691.8
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1972"	"1972"	241512	5096000	4739.2
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1973"	"1973"	242047	5210000	4645.8
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1974"	"1974"	239912	5330000	4501.2
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1975"	"1975"	237216	5462000	4343.0
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1976"	"1976"	238155	5582000	4266.5
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1977"	"1977"	238626	5729000	4165.2
	"Male"	"M"	"White"	"2106-3"	"65-74 years"	"65-74"	"1978"	"1978"	241521	5861000	4120.8
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1968"	"1968"	229697	2230000	10300.3
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1969"	"1969"	228514	2252000	10147.2
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1970"	"1970"	226535	2243192	10098.8
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1971"	"1971"	229020	2304000	9940.1
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1972"	"1972"	235024	2333000	10073.9
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1973"	"1973"	234213	2344000	9992.0
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1974"	"1974"	226682	2356000	9621.5
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1975"	"1975"	221851	2392000	9274.7
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1976"	"1976"	223947	2432000	9208.3
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1977"	"1977"	221385	2458000	9006.7
	"Male"	"M"	"White"	"2106-3"	"75-84 years"	"75-84"	"1978"	"1978"	223172	2501000	8923.3
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1968"	"1968"	89261	399000	22371.2
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1969"	"1969"	89614	415000	21593.7
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1970"	"1970"	90339	486957	18551.7
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1971"	"1971"	94955	463000	20508.6
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1972"	"1972"	96670	475000	20351.6
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1973"	"1973"	100750	490000	20561.2
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1974"	"1974"	101627	515000	19733.4
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1975"	"1975"	100236	540000	18562.2
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1976"	"1976"	105286	551000	19108.2
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1977"	"1977"	105183	571000	18420.8
	"Male"	"M"	"White"	"2106-3"	"85+ years"	"85+"	"1978"	"1978"	110412	594000	18587.9
"---"
"Dataset: Compressed Mortality, 1968-1978"
"Query Parameters:"
"Age Group: < 1 year; 1-4 years; 5-9 years; 10-14 years; 15-19 years; 20-24 years; 25-34 years; 35-44 years; 45-54 years; 55-64"
"years; 65-74 years; 75-84 years; 85+ years"
"Group By: Gender; Race; Age Group; Year"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Mar 19, 2020 6:44:06 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1968-1978. CDC WONDER Online Database, compiled from Compressed Mortality File CMF 1968-1988, Series 20, No. 2A, 2000. Accessed"
"at http://wonder.cdc.gov/cmf-icd8.html on Mar 19, 2020 6:44:06 PM"
"---"
Caveats:
"1. About national population figures: population figures for 1968-69 and 1971-78 are intercensal estimates of the July 1"
"resident population; population figures for 1970 are April 1 modified census counts. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Population Information."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the number of live births"
"for the given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
