"Notes"	"Gender"	"Gender Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Female"	"F"	"Washington"	"53"	"2001"	"2001"	142	2391057	5.9	5.9
	"Female"	"F"	"Washington"	"53"	"2002"	"2002"	167	2426317	6.9	6.8
	"Female"	"F"	"Washington"	"53"	"2003"	"2003"	158	2456810	6.4	6.4
	"Female"	"F"	"Washington"	"53"	"2004"	"2004"	189	2497116	7.6	7.6
	"Female"	"F"	"Washington"	"53"	"2005"	"2005"	164	2535777	6.5	6.3
	"Female"	"F"	"Washington"	"53"	"2006"	"2006"	175	2586640	6.8	6.6
	"Female"	"F"	"Washington"	"53"	"2007"	"2007"	190	2628786	7.2	7.2
	"Female"	"F"	"Washington"	"53"	"2008"	"2008"	187	2667819	7.0	7.0
	"Female"	"F"	"Washington"	"53"	"2009"	"2009"	202	2710209	7.5	7.3
	"Female"	"F"	"Washington"	"53"	"2010"	"2010"	214	2736573	7.8	7.8
	"Female"	"F"	"Washington"	"53"	"2011"	"2011"	252	2778757	9.1	8.9
	"Female"	"F"	"Washington"	"53"	"2012"	"2012"	217	2811308	7.7	7.6
	"Female"	"F"	"Washington"	"53"	"2013"	"2013"	250	2839569	8.8	8.6
	"Female"	"F"	"Washington"	"53"	"2014"	"2014"	263	2879265	9.1	9.1
	"Female"	"F"	"Washington"	"53"	"2015"	"2015"	302	2929015	10.3	10.2
	"Female"	"F"	"Washington"	"53"	"2016"	"2016"	244	2981686	8.2	8.0
	"Female"	"F"	"Washington"	"53"	"2017"	"2017"	293	3030304	9.7	9.6
	"Female"	"F"	"Washington"	"53"	"2018"	"2018"	308	3086196	10.0	9.9
	"Female"	"F"	"West Virginia"	"54"	"1999"	"1999"	33	770503	4.3	4.3
	"Female"	"F"	"West Virginia"	"54"	"2000"	"2000"	48	768977	6.2	6.3
	"Female"	"F"	"West Virginia"	"54"	"2001"	"2001"	44	766017	5.7	5.9
	"Female"	"F"	"West Virginia"	"54"	"2002"	"2002"	40	766993	5.2	5.6
	"Female"	"F"	"West Virginia"	"54"	"2003"	"2003"	39	768846	5.1	5.1
	"Female"	"F"	"West Virginia"	"54"	"2004"	"2004"	49	770020	6.4	6.9
	"Female"	"F"	"West Virginia"	"54"	"2005"	"2005"	44	771685	5.7	5.8
	"Female"	"F"	"West Virginia"	"54"	"2006"	"2006"	53	774980	6.8	7.1
	"Female"	"F"	"West Virginia"	"54"	"2007"	"2007"	46	777376	5.9	5.9
	"Female"	"F"	"West Virginia"	"54"	"2008"	"2008"	56	779167	7.2	7.5
	"Female"	"F"	"West Virginia"	"54"	"2009"	"2009"	41	781543	5.2	5.2
	"Female"	"F"	"West Virginia"	"54"	"2010"	"2010"	40	783560	5.1	4.8
	"Female"	"F"	"West Virginia"	"54"	"2011"	"2011"	57	785098	7.3	7.8
	"Female"	"F"	"West Virginia"	"54"	"2012"	"2012"	72	784834	9.2	9.5
	"Female"	"F"	"West Virginia"	"54"	"2013"	"2013"	50	784281	6.4	6.7
	"Female"	"F"	"West Virginia"	"54"	"2014"	"2014"	78	782630	10.0	10.3
	"Female"	"F"	"West Virginia"	"54"	"2015"	"2015"	67	780014	8.6	9.5
	"Female"	"F"	"West Virginia"	"54"	"2016"	"2016"	82	774099	10.6	11.6
	"Female"	"F"	"West Virginia"	"54"	"2017"	"2017"	86	768477	11.2	11.4
	"Female"	"F"	"West Virginia"	"54"	"2018"	"2018"	77	764986	10.1	10.5
	"Female"	"F"	"Wisconsin"	"55"	"1999"	"1999"	119	2153763	5.5	5.6
	"Female"	"F"	"Wisconsin"	"55"	"2000"	"2000"	116	2165948	5.4	5.4
	"Female"	"F"	"Wisconsin"	"55"	"2001"	"2001"	113	2187259	5.2	5.2
	"Female"	"F"	"Wisconsin"	"55"	"2002"	"2002"	113	2206940	5.1	5.1
	"Female"	"F"	"Wisconsin"	"55"	"2003"	"2003"	109	2224243	4.9	5.0
	"Female"	"F"	"Wisconsin"	"55"	"2004"	"2004"	152	2241416	6.8	7.0
	"Female"	"F"	"Wisconsin"	"55"	"2005"	"2005"	117	2259300	5.2	5.3
	"Female"	"F"	"Wisconsin"	"55"	"2006"	"2006"	140	2275286	6.2	6.3
	"Female"	"F"	"Wisconsin"	"55"	"2007"	"2007"	147	2289966	6.4	6.5
	"Female"	"F"	"Wisconsin"	"55"	"2008"	"2008"	158	2303654	6.9	6.8
	"Female"	"F"	"Wisconsin"	"55"	"2009"	"2009"	161	2316844	6.9	7.1
	"Female"	"F"	"Wisconsin"	"55"	"2010"	"2010"	159	2325508	6.8	6.8
	"Female"	"F"	"Wisconsin"	"55"	"2011"	"2011"	173	2340007	7.4	7.6
	"Female"	"F"	"Wisconsin"	"55"	"2012"	"2012"	152	2350194	6.5	6.6
	"Female"	"F"	"Wisconsin"	"55"	"2013"	"2013"	156	2361532	6.6	6.7
	"Female"	"F"	"Wisconsin"	"55"	"2014"	"2014"	168	2372757	7.1	7.4
	"Female"	"F"	"Wisconsin"	"55"	"2015"	"2015"	211	2381707	8.9	8.9
	"Female"	"F"	"Wisconsin"	"55"	"2016"	"2016"	186	2386807	7.8	8.0
	"Female"	"F"	"Wisconsin"	"55"	"2017"	"2017"	194	2396194	8.1	8.2
	"Female"	"F"	"Wisconsin"	"55"	"2018"	"2018"	161	2406675	6.7	6.9
	"Female"	"F"	"Wyoming"	"56"	"1999"	"1999"	22	193514	11.4	11.5
	"Female"	"F"	"Wyoming"	"56"	"2000"	"2000"	15	195114	Unreliable	Unreliable
	"Female"	"F"	"Wyoming"	"56"	"2001"	"2001"	11	196098	Unreliable	Unreliable
	"Female"	"F"	"Wyoming"	"56"	"2002"	"2002"	18	198811	Unreliable	Unreliable
	"Female"	"F"	"Wyoming"	"56"	"2003"	"2003"	16	200505	Unreliable	Unreliable
	"Female"	"F"	"Wyoming"	"56"	"2004"	"2004"	19	202718	Unreliable	Unreliable
	"Female"	"F"	"Wyoming"	"56"	"2005"	"2005"	23	204620	11.2	10.8
	"Female"	"F"	"Wyoming"	"56"	"2006"	"2006"	23	207764	11.1	10.4
	"Female"	"F"	"Wyoming"	"56"	"2007"	"2007"	18	211700	Unreliable	Unreliable
	"Female"	"F"	"Wyoming"	"56"	"2008"	"2008"	21	215204	9.8	11.2
	"Female"	"F"	"Wyoming"	"56"	"2009"	"2009"	20	219483	9.1	9.2
	"Female"	"F"	"Wyoming"	"56"	"2010"	"2010"	25	221209	11.3	10.0
	"Female"	"F"	"Wyoming"	"56"	"2011"	"2011"	27	223191	12.1	12.8
	"Female"	"F"	"Wyoming"	"56"	"2012"	"2012"	32	226632	14.1	14.2
	"Female"	"F"	"Wyoming"	"56"	"2013"	"2013"	16	229113	Unreliable	Unreliable
	"Female"	"F"	"Wyoming"	"56"	"2014"	"2014"	24	229659	10.5	11.0
	"Female"	"F"	"Wyoming"	"56"	"2015"	"2015"	33	230112	14.3	15.3
	"Female"	"F"	"Wyoming"	"56"	"2016"	"2016"	32	229785	13.9	14.3
	"Female"	"F"	"Wyoming"	"56"	"2017"	"2017"	29	228158	12.7	14.0
	"Female"	"F"	"Wyoming"	"56"	"2018"	"2018"	39	228458	17.1	17.9
	"Male"	"M"	"Alabama"	"01"	"1999"	"1999"	457	1661400	27.5	27.9
	"Male"	"M"	"Alabama"	"01"	"2000"	"2000"	467	1669035	28.0	28.8
	"Male"	"M"	"Alabama"	"01"	"2001"	"2001"	412	1682962	24.5	25.1
	"Male"	"M"	"Alabama"	"01"	"2002"	"2002"	408	1693235	24.1	25.0
	"Male"	"M"	"Alabama"	"01"	"2003"	"2003"	421	1708578	24.6	25.0
	"Male"	"M"	"Alabama"	"01"	"2004"	"2004"	442	1723027	25.7	26.0
	"Male"	"M"	"Alabama"	"01"	"2005"	"2005"	437	1744515	25.0	25.6
	"Male"	"M"	"Alabama"	"01"	"2006"	"2006"	481	1772294	27.1	27.9
	"Male"	"M"	"Alabama"	"01"	"2007"	"2007"	467	1792273	26.1	26.3
	"Male"	"M"	"Alabama"	"01"	"2008"	"2008"	482	1812673	26.6	26.9
	"Male"	"M"	"Alabama"	"01"	"2009"	"2009"	537	1834006	29.3	29.5
	"Male"	"M"	"Alabama"	"01"	"2010"	"2010"	534	1844166	29.0	29.4
	"Male"	"M"	"Alabama"	"01"	"2011"	"2011"	528	1854613	28.5	28.4
	"Male"	"M"	"Alabama"	"01"	"2012"	"2012"	580	1862840	31.1	31.4
	"Male"	"M"	"Alabama"	"01"	"2013"	"2013"	564	1875507	30.1	30.2
	"Male"	"M"	"Alabama"	"01"	"2014"	"2014"	563	1883038	29.9	30.5
	"Male"	"M"	"Alabama"	"01"	"2015"	"2015"	586	1890244	31.0	31.3
	"Male"	"M"	"Alabama"	"01"	"2016"	"2016"	620	1895582	32.7	33.0
	"Male"	"M"	"Alabama"	"01"	"2017"	"2017"	674	1899458	35.5	35.6
	"Male"	"M"	"Alabama"	"01"	"2018"	"2018"	636	1904507	33.4	33.8
	"Male"	"M"	"Alaska"	"02"	"1999"	"1999"	73	241932	30.2	33.1
	"Male"	"M"	"Alaska"	"02"	"2000"	"2000"	110	243110	45.2	43.0
	"Male"	"M"	"Alaska"	"02"	"2001"	"2001"	77	248317	31.0	29.9
	"Male"	"M"	"Alaska"	"02"	"2002"	"2002"	97	253345	38.3	39.1
	"Male"	"M"	"Alaska"	"02"	"2003"	"2003"	96	256609	37.4	42.1
	"Male"	"M"	"Alaska"	"02"	"2004"	"2004"	116	263187	44.1	42.6
	"Male"	"M"	"Alaska"	"02"	"2005"	"2005"	104	268352	38.8	39.6
	"Male"	"M"	"Alaska"	"02"	"2006"	"2006"	103	272624	37.8	39.4
	"Male"	"M"	"Alaska"	"02"	"2007"	"2007"	122	275964	44.2	47.7
	"Male"	"M"	"Alaska"	"02"	"2008"	"2008"	134	280687	47.7	48.7
	"Male"	"M"	"Alaska"	"02"	"2009"	"2009"	111	282393	39.3	38.4
	"Male"	"M"	"Alaska"	"02"	"2010"	"2010"	128	289547	44.2	44.2
	"Male"	"M"	"Alaska"	"02"	"2011"	"2011"	114	294321	38.7	40.3
	"Male"	"M"	"Alaska"	"02"	"2012"	"2012"	137	300528	45.6	46.5
	"Male"	"M"	"Alaska"	"02"	"2013"	"2013"	136	304101	44.7	44.8
	"Male"	"M"	"Alaska"	"02"	"2014"	"2014"	138	306531	45.0	44.4
	"Male"	"M"	"Alaska"	"02"	"2015"	"2015"	152	308528	49.3	48.6
	"Male"	"M"	"Alaska"	"02"	"2016"	"2016"	142	307448	46.2	46.0
	"Male"	"M"	"Alaska"	"02"	"2017"	"2017"	158	307001	51.5	52.4
	"Male"	"M"	"Alaska"	"02"	"2018"	"2018"	143	305053	46.9	46.4
	"Male"	"M"	"Arizona"	"04"	"1999"	"1999"	597	1931795	30.9	31.7
	"Male"	"M"	"Arizona"	"04"	"2000"	"2000"	623	1971883	31.6	32.5
	"Male"	"M"	"Arizona"	"04"	"2001"	"2001"	609	2030425	30.0	30.7
	"Male"	"M"	"Arizona"	"04"	"2002"	"2002"	707	2079550	34.0	34.6
	"Male"	"M"	"Arizona"	"04"	"2003"	"2003"	659	2123677	31.0	31.8
	"Male"	"M"	"Arizona"	"04"	"2004"	"2004"	691	2181772	31.7	32.4
	"Male"	"M"	"Arizona"	"04"	"2005"	"2005"	734	2257318	32.5	33.1
	"Male"	"M"	"Arizona"	"04"	"2006"	"2006"	759	2333832	32.5	33.3
	"Male"	"M"	"Arizona"	"04"	"2007"	"2007"	794	2388483	33.2	33.5
	"Male"	"M"	"Arizona"	"04"	"2008"	"2008"	734	2432844	30.2	30.6
	"Male"	"M"	"Arizona"	"04"	"2009"	"2009"	787	2461012	32.0	32.5
	"Male"	"M"	"Arizona"	"04"	"2010"	"2010"	860	2483020	34.6	35.1
	"Male"	"M"	"Arizona"	"04"	"2011"	"2011"	886	2532355	35.0	35.4
	"Male"	"M"	"Arizona"	"04"	"2012"	"2012"	879	2569046	34.2	34.2
	"Male"	"M"	"Arizona"	"04"	"2013"	"2013"	889	2608075	34.1	34.7
	"Male"	"M"	"Arizona"	"04"	"2014"	"2014"	935	2655731	35.2	35.0
	"Male"	"M"	"Arizona"	"04"	"2015"	"2015"	960	2704372	35.5	35.2
	"Male"	"M"	"Arizona"	"04"	"2016"	"2016"	979	2753257	35.6	35.2
	"Male"	"M"	"Arizona"	"04"	"2017"	"2017"	1004	2797475	35.9	35.5
	"Male"	"M"	"Arizona"	"04"	"2018"	"2018"	1134	2869290	39.5	39.0
	"Male"	"M"	"Arkansas"	"05"	"1999"	"1999"	274	1004171	27.3	27.9
	"Male"	"M"	"Arkansas"	"05"	"2000"	"2000"	274	1016804	26.9	27.7
	"Male"	"M"	"Arkansas"	"05"	"2001"	"2001"	313	1027344	30.5	30.9
	"Male"	"M"	"Arkansas"	"05"	"2002"	"2002"	308	1035334	29.7	30.0
	"Male"	"M"	"Arkansas"	"05"	"2003"	"2003"	300	1045610	28.7	29.1
	"Male"	"M"	"Arkansas"	"05"	"2004"	"2004"	291	1057291	27.5	28.0
	"Male"	"M"	"Arkansas"	"05"	"2005"	"2005"	312	1071335	29.1	29.6
	"Male"	"M"	"Arkansas"	"05"	"2006"	"2006"	307	1088889	28.2	28.9
	"Male"	"M"	"Arkansas"	"05"	"2007"	"2007"	320	1100618	29.1	29.8
	"Male"	"M"	"Arkansas"	"05"	"2008"	"2008"	326	1111614	29.3	29.5
	"Male"	"M"	"Arkansas"	"05"	"2009"	"2009"	335	1120584	29.9	30.1
	"Male"	"M"	"Arkansas"	"05"	"2010"	"2010"	357	1128920	31.6	32.3
	"Male"	"M"	"Arkansas"	"05"	"2011"	"2011"	368	1139566	32.3	33.2
	"Male"	"M"	"Arkansas"	"05"	"2012"	"2012"	383	1144871	33.5	33.5
	"Male"	"M"	"Arkansas"	"05"	"2013"	"2013"	415	1151309	36.0	36.4
	"Male"	"M"	"Arkansas"	"05"	"2014"	"2014"	401	1156797	34.7	35.1
	"Male"	"M"	"Arkansas"	"05"	"2015"	"2015"	448	1163380	38.5	38.7
	"Male"	"M"	"Arkansas"	"05"	"2016"	"2016"	410	1168851	35.1	35.2
	"Male"	"M"	"Arkansas"	"05"	"2017"	"2017"	479	1175940	40.7	41.4
	"Male"	"M"	"Arkansas"	"05"	"2018"	"2018"	429	1180849	36.3	36.6
	"Male"	"M"	"California"	"06"	"1999"	"1999"	2399	12725397	18.9	20.2
	"Male"	"M"	"California"	"06"	"2000"	"2000"	2331	12888393	18.1	19.4
	"Male"	"M"	"California"	"06"	"2001"	"2001"	2299	13175873	17.4	18.6
	"Male"	"M"	"California"	"06"	"2002"	"2002"	2496	13360598	18.7	20.0
	"Male"	"M"	"California"	"06"	"2003"	"2003"	2650	13527052	19.6	20.7
	"Male"	"M"	"California"	"06"	"2004"	"2004"	2512	13698469	18.3	19.3
	"Male"	"M"	"California"	"06"	"2005"	"2005"	2448	13863426	17.7	18.6
	"Male"	"M"	"California"	"06"	"2006"	"2006"	2555	13994870	18.3	19.0
	"Male"	"M"	"California"	"06"	"2007"	"2007"	2748	14135606	19.4	20.0
	"Male"	"M"	"California"	"06"	"2008"	"2008"	2877	14308033	20.1	20.8
	"Male"	"M"	"California"	"06"	"2009"	"2009"	2886	14484205	19.9	20.3
	"Male"	"M"	"California"	"06"	"2010"	"2010"	3004	14618296	20.5	21.0
	"Male"	"M"	"California"	"06"	"2011"	"2011"	3018	14848660	20.3	20.7
	"Male"	"M"	"California"	"06"	"2012"	"2012"	3032	15019901	20.2	20.6
	"Male"	"M"	"California"	"06"	"2013"	"2013"	3055	15180832	20.1	20.5
	"Male"	"M"	"California"	"06"	"2014"	"2014"	3212	15391056	20.9	21.2
	"Male"	"M"	"California"	"06"	"2015"	"2015"	3160	15577769	20.3	20.5
	"Male"	"M"	"California"	"06"	"2016"	"2016"	3268	15638359	20.9	21.0
	"Male"	"M"	"California"	"06"	"2017"	"2017"	3320	15801046	21.0	21.0
	"Male"	"M"	"California"	"06"	"2018"	"2018"	3468	15840322	21.9	21.9
	"Male"	"M"	"Colorado"	"08"	"1999"	"1999"	452	1661669	27.2	28.4
	"Male"	"M"	"Colorado"	"08"	"2000"	"2000"	487	1695393	28.7	29.8
	"Male"	"M"	"Colorado"	"08"	"2001"	"2001"	561	1749538	32.1	34.3
	"Male"	"M"	"Colorado"	"08"	"2002"	"2002"	576	1777177	32.4	33.2
	"Male"	"M"	"Colorado"	"08"	"2003"	"2003"	568	1788576	31.8	33.2
	"Male"	"M"	"Colorado"	"08"	"2004"	"2004"	603	1812855	33.3	33.9
	"Male"	"M"	"Colorado"	"08"	"2005"	"2005"	629	1833301	34.3	35.6
	"Male"	"M"	"Colorado"	"08"	"2006"	"2006"	553	1870826	29.6	30.2
	"Male"	"M"	"Colorado"	"08"	"2007"	"2007"	626	1903322	32.9	33.6
	"Male"	"M"	"Colorado"	"08"	"2008"	"2008"	614	1938791	31.7	32.2
	"Male"	"M"	"Colorado"	"08"	"2009"	"2009"	721	1971611	36.6	37.4
	"Male"	"M"	"Colorado"	"08"	"2010"	"2010"	657	1996327	32.9	32.9
	"Male"	"M"	"Colorado"	"08"	"2011"	"2011"	694	2039832	34.0	34.2
	"Male"	"M"	"Colorado"	"08"	"2012"	"2012"	798	2074815	38.5	38.3
	"Male"	"M"	"Colorado"	"08"	"2013"	"2013"	743	2114376	35.1	35.4
	"Male"	"M"	"Colorado"	"08"	"2014"	"2014"	826	2156264	38.3	39.0
	"Male"	"M"	"Colorado"	"08"	"2015"	"2015"	832	2205666	37.7	37.9
	"Male"	"M"	"Colorado"	"08"	"2016"	"2016"	899	2248160	40.0	40.2
	"Male"	"M"	"Colorado"	"08"	"2017"	"2017"	886	2285728	38.8	38.9
	"Male"	"M"	"Colorado"	"08"	"2018"	"2018"	969	2330989	41.6	41.8
	"Male"	"M"	"Connecticut"	"09"	"1999"	"1999"	217	1278886	17.0	17.0
	"Male"	"M"	"Connecticut"	"09"	"2000"	"2000"	241	1286481	18.7	18.7
	"Male"	"M"	"Connecticut"	"09"	"2001"	"2001"	229	1301095	17.6	17.7
	"Male"	"M"	"Connecticut"	"09"	"2002"	"2002"	204	1315810	15.5	15.4
	"Male"	"M"	"Connecticut"	"09"	"2003"	"2003"	206	1329119	15.5	15.2
	"Male"	"M"	"Connecticut"	"09"	"2004"	"2004"	227	1338904	17.0	16.8
	"Male"	"M"	"Connecticut"	"09"	"2005"	"2005"	229	1351420	16.9	16.8
	"Male"	"M"	"Connecticut"	"09"	"2006"	"2006"	229	1360237	16.8	16.7
	"Male"	"M"	"Connecticut"	"09"	"2007"	"2007"	212	1368987	15.5	15.3
	"Male"	"M"	"Connecticut"	"09"	"2008"	"2008"	241	1380881	17.5	17.3
	"Male"	"M"	"Connecticut"	"09"	"2009"	"2009"	237	1391562	17.0	17.0
	"Male"	"M"	"Connecticut"	"09"	"2010"	"2010"	279	1399452	19.9	19.6
	"Male"	"M"	"Connecticut"	"09"	"2011"	"2011"	290	1410131	20.6	20.3
	"Male"	"M"	"Connecticut"	"09"	"2012"	"2012"	274	1419712	19.3	19.5
	"Male"	"M"	"Connecticut"	"09"	"2013"	"2013"	255	1427617	17.9	17.6
	"Male"	"M"	"Connecticut"	"09"	"2014"	"2014"	275	1433134	19.2	18.9
	"Male"	"M"	"Connecticut"	"09"	"2015"	"2015"	279	1435581	19.4	19.0
	"Male"	"M"	"Connecticut"	"09"	"2016"	"2016"	280	1433762	19.5	18.9
	"Male"	"M"	"Connecticut"	"09"	"2017"	"2017"	305	1443920	21.1	20.7
	"Male"	"M"	"Connecticut"	"09"	"2018"	"2018"	313	1438968	21.8	21.0
	"Male"	"M"	"Delaware"	"10"	"1999"	"1999"	72	293839	24.5	24.7
	"Male"	"M"	"Delaware"	"10"	"2000"	"2000"	62	297249	20.9	21.5
	"Male"	"M"	"Delaware"	"10"	"2001"	"2001"	84	302758	27.7	28.2
	"Male"	"M"	"Delaware"	"10"	"2002"	"2002"	65	307640	21.1	21.6
	"Male"	"M"	"Delaware"	"10"	"2003"	"2003"	68	313073	21.7	22.5
	"Male"	"M"	"Delaware"	"10"	"2004"	"2004"	69	318906	21.6	21.5
	"Male"	"M"	"Delaware"	"10"	"2005"	"2005"	68	324972	20.9	21.4
	"Male"	"M"	"Delaware"	"10"	"2006"	"2006"	73	331436	22.0	22.1
	"Male"	"M"	"Delaware"	"10"	"2007"	"2007"	71	337079	21.1	21.0
	"Male"	"M"	"Delaware"	"10"	"2008"	"2008"	88	342528	25.7	25.7
	"Male"	"M"	"Delaware"	"10"	"2009"	"2009"	86	345755	24.9	25.1
	"Male"	"M"	"Delaware"	"10"	"2010"	"2010"	88	348794	25.2	24.9
	"Male"	"M"	"Delaware"	"10"	"2011"	"2011"	81	353658	22.9	22.4
	"Male"	"M"	"Delaware"	"10"	"2012"	"2012"	96	357607	26.8	27.0
	"Male"	"M"	"Delaware"	"10"	"2013"	"2013"	91	361455	25.2	25.3
	"Male"	"M"	"Delaware"	"10"	"2014"	"2014"	100	366345	27.3	28.3
	"Male"	"M"	"Delaware"	"10"	"2015"	"2015"	85	371843	22.9	22.8
	"Male"	"M"	"Delaware"	"10"	"2016"	"2016"	97	375037	25.9	25.2
	"Male"	"M"	"Delaware"	"10"	"2017"	"2017"	98	379896	25.8	27.1
	"Male"	"M"	"Delaware"	"10"	"2018"	"2018"	92	382731	24.0	23.9
	"Male"	"M"	"District of Columbia"	"11"	"1999"	"1999"	26	218987	11.9	12.1
	"Male"	"M"	"District of Columbia"	"11"	"2000"	"2000"	18	220026	Unreliable	Unreliable
	"Male"	"M"	"District of Columbia"	"11"	"2001"	"2001"	34	221616	15.3	15.3
	"Male"	"M"	"District of Columbia"	"11"	"2002"	"2002"	23	221215	10.4	11.0
	"Male"	"M"	"District of Columbia"	"11"	"2003"	"2003"	29	219921	13.2	12.7
	"Male"	"M"	"District of Columbia"	"11"	"2004"	"2004"	26	220580	11.8	11.5
	"Male"	"M"	"District of Columbia"	"11"	"2005"	"2005"	23	222248	10.3	10.9
	"Male"	"M"	"District of Columbia"	"11"	"2006"	"2006"	24	225279	10.7	11.3
	"Male"	"M"	"District of Columbia"	"11"	"2007"	"2007"	23	228331	10.1	10.5
	"Male"	"M"	"District of Columbia"	"11"	"2008"	"2008"	32	231390	13.8	15.1
	"Male"	"M"	"District of Columbia"	"11"	"2009"	"2009"	26	237692	10.9	10.5
	"Male"	"M"	"District of Columbia"	"11"	"2010"	"2010"	33	241850	13.6	14.8
	"Male"	"M"	"District of Columbia"	"11"	"2011"	"2011"	21	247117	8.5	8.3
	"Male"	"M"	"District of Columbia"	"11"	"2012"	"2012"	29	251791	11.5	11.6
	"Male"	"M"	"District of Columbia"	"11"	"2013"	"2013"	30	257616	11.6	12.4
	"Male"	"M"	"District of Columbia"	"11"	"2014"	"2014"	39	262200	14.9	15.6
	"Male"	"M"	"District of Columbia"	"11"	"2015"	"2015"	29	266880	10.9	11.4
	"Male"	"M"	"District of Columbia"	"11"	"2016"	"2016"	33	270292	12.2	11.5
	"Male"	"M"	"District of Columbia"	"11"	"2017"	"2017"	34	274363	12.4	12.7
	"Male"	"M"	"District of Columbia"	"11"	"2018"	"2018"	40	276784	14.5	15.2
	"Male"	"M"	"Florida"	"12"	"1999"	"1999"	1570	6142342	25.6	25.3
	"Male"	"M"	"Florida"	"12"	"2000"	"2000"	1650	6242185	26.4	26.2
	"Male"	"M"	"Florida"	"12"	"2001"	"2001"	1780	6406362	27.8	27.4
	"Male"	"M"	"Florida"	"12"	"2002"	"2002"	1805	6548354	27.6	27.3
	"Male"	"M"	"Florida"	"12"	"2003"	"2003"	1789	6690027	26.7	26.5
	"Male"	"M"	"Florida"	"12"	"2004"	"2004"	1778	6873475	25.9	25.7
	"Male"	"M"	"Florida"	"12"	"2005"	"2005"	1748	7062636	24.7	24.6
	"Male"	"M"	"Florida"	"12"	"2006"	"2006"	1865	7208921	25.9	25.5
	"Male"	"M"	"Florida"	"12"	"2007"	"2007"	1995	7308935	27.3	26.8
	"Male"	"M"	"Florida"	"12"	"2008"	"2008"	2115	7382685	28.6	28.1
	"Male"	"M"	"Florida"	"12"	"2009"	"2009"	2228	7444573	29.9	29.5
	"Male"	"M"	"Florida"	"12"	"2010"	"2010"	2153	7511628	28.7	27.9
	"Male"	"M"	"Florida"	"12"	"2011"	"2011"	2239	7642716	29.3	28.4
	"Male"	"M"	"Florida"	"12"	"2012"	"2012"	2248	7762782	29.0	28.1
	"Male"	"M"	"Florida"	"12"	"2013"	"2013"	2218	7864642	28.2	27.3
	"Male"	"M"	"Florida"	"12"	"2014"	"2014"	2307	8013650	28.8	27.7
	"Male"	"M"	"Florida"	"12"	"2015"	"2015"	2428	8174127	29.7	28.6
	"Male"	"M"	"Florida"	"12"	"2016"	"2016"	2343	8322508	28.2	27.1
	"Male"	"M"	"Florida"	"12"	"2017"	"2017"	2474	8483782	29.2	27.9
	"Male"	"M"	"Florida"	"12"	"2018"	"2018"	2784	8620964	32.3	30.8
	"Male"	"M"	"Georgia"	"13"	"1999"	"1999"	693	3037859	22.8	24.3
	"Male"	"M"	"Georgia"	"13"	"2000"	"2000"	660	3097423	21.3	22.9
	"Male"	"M"	"Georgia"	"13"	"2001"	"2001"	745	3173165	23.5	24.7
	"Male"	"M"	"Georgia"	"13"	"2002"	"2002"	724	3218722	22.5	24.6
	"Male"	"M"	"Georgia"	"13"	"2003"	"2003"	788	3255204	24.2	25.9
	"Male"	"M"	"Georgia"	"13"	"2004"	"2004"	760	3323196	22.9	24.3
	"Male"	"M"	"Georgia"	"13"	"2005"	"2005"	740	3373977	21.9	23.5
	"Male"	"M"	"Georgia"	"13"	"2006"	"2006"	725	3468382	20.9	22.2
	"Male"	"M"	"Georgia"	"13"	"2007"	"2007"	798	3533696	22.6	23.8
	"Male"	"M"	"Georgia"	"13"	"2008"	"2008"	754	3598000	21.0	21.6
	"Male"	"M"	"Georgia"	"13"	"2009"	"2009"	878	3649308	24.1	25.0
	"Male"	"M"	"Georgia"	"13"	"2010"	"2010"	881	3672012	24.0	24.5
	"Male"	"M"	"Georgia"	"13"	"2011"	"2011"	904	3742124	24.2	24.7
	"Male"	"M"	"Georgia"	"13"	"2012"	"2012"	896	3790044	23.6	24.2
	"Male"	"M"	"Georgia"	"13"	"2013"	"2013"	925	3821689	24.2	24.5
	"Male"	"M"	"Georgia"	"13"	"2014"	"2014"	986	3868951	25.5	25.9
	"Male"	"M"	"Georgia"	"13"	"2015"	"2015"	996	3923013	25.4	25.8
	"Male"	"M"	"Georgia"	"13"	"2016"	"2016"	1080	3963804	27.2	27.3
	"Male"	"M"	"Georgia"	"13"	"2017"	"2017"	1092	4018461	27.2	27.4
	"Male"	"M"	"Georgia"	"13"	"2018"	"2018"	1199	4060288	29.5	29.7
	"Male"	"M"	"Hawaii"	"15"	"1999"	"1999"	107	480234	22.3	22.2
	"Male"	"M"	"Hawaii"	"15"	"2000"	"2000"	110	482082	22.8	23.2
	"Male"	"M"	"Hawaii"	"15"	"2001"	"2001"	100	490747	20.4	20.6
	"Male"	"M"	"Hawaii"	"15"	"2002"	"2002"	93	497720	18.7	18.7
	"Male"	"M"	"Hawaii"	"15"	"2003"	"2003"	97	501581	19.3	19.4
	"Male"	"M"	"Hawaii"	"15"	"2004"	"2004"	88	509556	17.3	17.4
	"Male"	"M"	"Hawaii"	"15"	"2005"	"2005"	74	521189	14.2	14.4
	"Male"	"M"	"Hawaii"	"15"	"2006"	"2006"	87	530664	16.4	16.7
	"Male"	"M"	"Hawaii"	"15"	"2007"	"2007"	100	531679	18.8	18.7
	"Male"	"M"	"Hawaii"	"15"	"2008"	"2008"	93	539395	17.2	17.5
