"Notes"	"Gender"	"Gender Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Renal failure (N17-N19)"	"GR113-100"	"2015"	"2015"	623	14099613	4.4
	"Male"	"M"	"Renal failure (N17-N19)"	"GR113-100"	"2016"	"2016"	622	13826449	4.5
	"Male"	"M"	"Renal failure (N17-N19)"	"GR113-100"	"2017"	"2017"	604	13485855	4.5
	"Male"	"M"	"Renal failure (N17-N19)"	"GR113-100"	"2018"	"2018"	611	13079246	4.7
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"1999"	"1999"	1	13883338	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2000"	"2000"	1	14222875	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2001"	"2001"	2	14751938	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2003"	"2003"	2	15009671	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2004"	"2004"	1	15193541	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2007"	"2007"	3	15658731	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2008"	"2008"	1	15693928	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2011"	"2011"	1	15315897	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2013"	"2013"	1	14654328	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2014"	"2014"	2	14359357	Unreliable
	"Male"	"M"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2015"	"2015"	1	14099613	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"1999"	"1999"	12	13883338	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2000"	"2000"	9	14222875	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2001"	"2001"	6	14751938	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2002"	"2002"	10	14822954	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2003"	"2003"	19	15009671	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2004"	"2004"	8	15193541	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2005"	"2005"	14	15391892	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2006"	"2006"	12	15562026	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2007"	"2007"	14	15658731	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2008"	"2008"	14	15693928	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2009"	"2009"	8	15681414	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2010"	"2010"	12	15605703	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2011"	"2011"	9	15315897	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2012"	"2012"	6	15001456	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2013"	"2013"	9	14654328	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2014"	"2014"	9	14359357	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2015"	"2015"	9	14099613	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2016"	"2016"	12	13826449	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2017"	"2017"	11	13485855	Unreliable
	"Male"	"M"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2018"	"2018"	13	13079246	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2000"	"2000"	1	14222875	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2001"	"2001"	1	14751938	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2004"	"2004"	2	15193541	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2007"	"2007"	1	15658731	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2008"	"2008"	1	15693928	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2009"	"2009"	1	15681414	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2010"	"2010"	2	15605703	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2012"	"2012"	4	15001456	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2013"	"2013"	3	14654328	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2014"	"2014"	2	14359357	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2015"	"2015"	4	14099613	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2016"	"2016"	3	13826449	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2017"	"2017"	3	13485855	Unreliable
	"Male"	"M"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2018"	"2018"	3	13079246	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"1999"	"1999"	2	13883338	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2000"	"2000"	2	14222875	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2001"	"2001"	4	14751938	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2002"	"2002"	2	14822954	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2004"	"2004"	1	15193541	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2005"	"2005"	5	15391892	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2006"	"2006"	2	15562026	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2007"	"2007"	4	15658731	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2008"	"2008"	3	15693928	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2009"	"2009"	1	15681414	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	1	15605703	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	2	15315897	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	2	15001456	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2013"	"2013"	2	14654328	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	1	14359357	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	4	14099613	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	2	13826449	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	2	13485855	Unreliable
	"Male"	"M"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	1	13079246	Unreliable
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"1999"	"1999"	271	13883338	2.0
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2000"	"2000"	276	14222875	1.9
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2001"	"2001"	251	14751938	1.7
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2002"	"2002"	295	14822954	2.0
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2003"	"2003"	271	15009671	1.8
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2004"	"2004"	303	15193541	2.0
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2005"	"2005"	287	15391892	1.9
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2006"	"2006"	288	15562026	1.9
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2007"	"2007"	272	15658731	1.7
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2008"	"2008"	310	15693928	2.0
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2009"	"2009"	301	15681414	1.9
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	295	15605703	1.9
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2011"	"2011"	278	15315897	1.8
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2012"	"2012"	289	15001456	1.9
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2013"	"2013"	286	14654328	2.0
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2014"	"2014"	334	14359357	2.3
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	325	14099613	2.3
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2016"	"2016"	316	13826449	2.3
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	297	13485855	2.2
	"Male"	"M"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	307	13079246	2.3
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"1999"	"1999"	963	13883338	6.9
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2000"	"2000"	1465	14222875	10.3
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2001"	"2001"	1634	14751938	11.1
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2002"	"2002"	1177	14822954	7.9
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2003"	"2003"	1297	15009671	8.6
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2004"	"2004"	1103	15193541	7.3
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2005"	"2005"	1304	15391892	8.5
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2006"	"2006"	1009	15562026	6.5
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2007"	"2007"	907	15658731	5.8
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2008"	"2008"	1242	15693928	7.9
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2009"	"2009"	1477	15681414	9.4
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2010"	"2010"	939	15605703	6.0
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2011"	"2011"	863	15315897	5.6
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2012"	"2012"	994	15001456	6.6
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2013"	"2013"	923	14654328	6.3
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2014"	"2014"	881	14359357	6.1
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2015"	"2015"	969	14099613	6.9
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2016"	"2016"	841	13826449	6.1
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2017"	"2017"	804	13485855	6.0
	"Male"	"M"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2018"	"2018"	668	13079246	5.1
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"1999"	"1999"	5029	13883338	36.2
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2000"	"2000"	5569	14222875	39.2
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2001"	"2001"	5873	14751938	39.8
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2002"	"2002"	6464	14822954	43.6
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2003"	"2003"	6649	15009671	44.3
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2004"	"2004"	6942	15193541	45.7
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2005"	"2005"	7332	15391892	47.6
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2006"	"2006"	7324	15562026	47.1
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2007"	"2007"	6955	15658731	44.4
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2008"	"2008"	6990	15693928	44.5
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2009"	"2009"	7018	15681414	44.8
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2010"	"2010"	7120	15605703	45.6
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2011"	"2011"	7125	15315897	46.5
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2012"	"2012"	6847	15001456	45.6
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2013"	"2013"	7050	14654328	48.1
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2014"	"2014"	6805	14359357	47.4
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2015"	"2015"	6937	14099613	49.2
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2016"	"2016"	6868	13826449	49.7
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2017"	"2017"	6821	13485855	50.6
	"Male"	"M"	"All other diseases (Residual) "	"GR113-111"	"2018"	"2018"	6617	13079246	50.6
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"1999"	"1999"	6142	13883338	44.2
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2000"	"2000"	6521	14222875	45.8
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2001"	"2001"	7034	14751938	47.7
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2002"	"2002"	7745	14822954	52.3
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2003"	"2003"	8219	15009671	54.8
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2004"	"2004"	8935	15193541	58.8
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2005"	"2005"	9562	15391892	62.1
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2006"	"2006"	10124	15562026	65.1
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2007"	"2007"	10398	15658731	66.4
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2008"	"2008"	10515	15693928	67.0
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2009"	"2009"	10215	15681414	65.1
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2010"	"2010"	10096	15605703	64.7
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2011"	"2011"	10487	15315897	68.5
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2012"	"2012"	10216	15001456	68.1
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2013"	"2013"	10052	14654328	68.6
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2014"	"2014"	10230	14359357	71.2
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2015"	"2015"	10313	14099613	73.1
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2016"	"2016"	11284	13826449	81.6
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2017"	"2017"	11642	13485855	86.3
	"Male"	"M"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2018"	"2018"	10897	13079246	83.3
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"1999"	"1999"	2992	13883338	21.6
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2000"	"2000"	3160	14222875	22.2
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2001"	"2001"	3326	14751938	22.5
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2002"	"2002"	3570	14822954	24.1
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2003"	"2003"	3620	15009671	24.1
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2004"	"2004"	3732	15193541	24.6
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2005"	"2005"	3902	15391892	25.4
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2006"	"2006"	3940	15562026	25.3
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2007"	"2007"	3950	15658731	25.2
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2008"	"2008"	3682	15693928	23.5
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2009"	"2009"	3570	15681414	22.8
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2010"	"2010"	3289	15605703	21.1
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2011"	"2011"	3342	15315897	21.8
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2012"	"2012"	3349	15001456	22.3
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2013"	"2013"	3122	14654328	21.3
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2014"	"2014"	3074	14359357	21.4
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2015"	"2015"	3088	14099613	21.9
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2016"	"2016"	3178	13826449	23.0
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2017"	"2017"	2979	13485855	22.1
	"Male"	"M"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2018"	"2018"	2908	13079246	22.2
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"1999"	"1999"	2565	13883338	18.5
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2000"	"2000"	2781	14222875	19.6
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2001"	"2001"	2915	14751938	19.8
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2002"	"2002"	3148	14822954	21.2
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2003"	"2003"	3176	15009671	21.2
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2004"	"2004"	3307	15193541	21.8
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2005"	"2005"	3475	15391892	22.6
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2006"	"2006"	3532	15562026	22.7
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2007"	"2007"	3537	15658731	22.6
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2008"	"2008"	3293	15693928	21.0
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2009"	"2009"	3159	15681414	20.1
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2010"	"2010"	2957	15605703	18.9
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2011"	"2011"	2955	15315897	19.3
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2012"	"2012"	2998	15001456	20.0
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2013"	"2013"	2791	14654328	19.0
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2014"	"2014"	2748	14359357	19.1
	"Male"	"M"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2015"	"2015"	2771	14099613	19.7
