"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2010"	"2010"	591	237555	248.8
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2011"	"2011"	552	246515	223.9
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2012"	"2012"	637	257119	247.7
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2013"	"2013"	707	278401	254.0
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2014"	"2014"	670	268173	249.8
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2015"	"2015"	720	271934	264.8
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2016"	"2016"	768	274343	279.9
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2017"	"2017"	826	273858	301.6
	"Male"	"M"	"Black or African American"	"2054-5"	"33 years"	"33"	"2018"	"2018"	826	289705	285.1
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"1999"	"1999"	858	264395	324.5
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2000"	"2000"	816	258744	315.4
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2001"	"2001"	725	240699	301.2
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2002"	"2002"	788	241331	326.5
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2003"	"2003"	697	239715	290.8
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2004"	"2004"	700	260476	268.7
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2005"	"2005"	780	256286	304.3
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2006"	"2006"	735	246929	297.7
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2007"	"2007"	684	238241	287.1
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2008"	"2008"	666	228450	291.5
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2009"	"2009"	675	236963	284.9
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2010"	"2010"	550	234337	234.7
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2011"	"2011"	591	242297	243.9
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2012"	"2012"	665	247549	268.6
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2013"	"2013"	679	257781	263.4
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2014"	"2014"	695	279896	248.3
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2015"	"2015"	758	269111	281.7
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2016"	"2016"	837	272004	307.7
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2017"	"2017"	884	275850	320.5
	"Male"	"M"	"Black or African American"	"2054-5"	"34 years"	"34"	"2018"	"2018"	863	274463	314.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"1999"	"1999"	881	275893	319.3
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2000"	"2000"	820	275185	298.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2001"	"2001"	850	255184	333.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2002"	"2002"	869	241175	360.3
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2003"	"2003"	781	241776	323.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2004"	"2004"	753	241791	311.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2005"	"2005"	705	263040	268.0
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2006"	"2006"	789	259736	303.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2007"	"2007"	706	250511	281.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2008"	"2008"	641	242213	264.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2009"	"2009"	616	232677	264.7
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2010"	"2010"	565	240537	234.9
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2011"	"2011"	583	232889	250.3
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2012"	"2012"	636	243314	261.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2013"	"2013"	710	248389	285.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2014"	"2014"	705	259014	272.2
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2015"	"2015"	790	280597	281.5
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2016"	"2016"	851	269178	316.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2017"	"2017"	847	273451	309.7
	"Male"	"M"	"Black or African American"	"2054-5"	"35 years"	"35"	"2018"	"2018"	888	276414	321.3
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"1999"	"1999"	958	265218	361.2
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2000"	"2000"	967	265554	364.1
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2001"	"2001"	882	272353	323.8
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2002"	"2002"	931	254527	365.8
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2003"	"2003"	818	239857	341.0
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2004"	"2004"	746	241405	309.0
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2005"	"2005"	755	240934	313.4
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2006"	"2006"	810	262235	308.9
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2007"	"2007"	786	258585	304.0
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2008"	"2008"	663	249461	265.8
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2009"	"2009"	658	240955	273.1
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2010"	"2010"	618	230497	268.1
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2011"	"2011"	593	240588	246.5
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2012"	"2012"	639	233779	273.3
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2013"	"2013"	687	244060	281.5
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2014"	"2014"	690	249473	276.6
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2015"	"2015"	741	259587	285.5
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2016"	"2016"	855	280457	304.9
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2017"	"2017"	900	270570	332.6
	"Male"	"M"	"Black or African American"	"2054-5"	"36 years"	"36"	"2018"	"2018"	845	273754	308.7
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"1999"	"1999"	1029	266704	385.8
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2000"	"2000"	951	264810	359.1
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2001"	"2001"	1037	268179	386.7
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2002"	"2002"	932	271568	343.2
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2003"	"2003"	878	253185	346.8
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2004"	"2004"	855	239370	357.2
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2005"	"2005"	832	240410	346.1
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2006"	"2006"	797	240150	331.9
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2007"	"2007"	860	260902	329.6
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2008"	"2008"	812	257253	315.6
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2009"	"2009"	750	248111	302.3
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2010"	"2010"	656	242491	270.5
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2011"	"2011"	686	231652	296.1
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2012"	"2012"	673	241108	279.1
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2013"	"2013"	654	234141	279.3
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2014"	"2014"	703	244899	287.1
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2015"	"2015"	770	249884	308.1
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2016"	"2016"	882	259265	340.2
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2017"	"2017"	971	281644	344.8
	"Male"	"M"	"Black or African American"	"2054-5"	"37 years"	"37"	"2018"	"2018"	934	270557	345.2
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"1999"	"1999"	1072	254974	420.4
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2000"	"2000"	1088	261103	416.7
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2001"	"2001"	1046	264075	396.1
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2002"	"2002"	1082	267700	404.2
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2003"	"2003"	1019	270974	376.1
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2004"	"2004"	868	253803	342.0
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2005"	"2005"	922	239705	384.6
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2006"	"2006"	877	241250	363.5
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2007"	"2007"	810	240988	336.1
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2008"	"2008"	807	261961	308.1
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2009"	"2009"	770	258569	297.8
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2010"	"2010"	749	250350	299.2
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2011"	"2011"	693	239261	289.6
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2012"	"2012"	681	232043	293.5
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2013"	"2013"	681	241240	282.3
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2014"	"2014"	725	235216	308.2
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2015"	"2015"	813	245401	331.3
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2016"	"2016"	878	249455	352.0
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2017"	"2017"	971	260199	373.2
	"Male"	"M"	"Black or African American"	"2054-5"	"38 years"	"38"	"2018"	"2018"	1003	281246	356.6
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"1999"	"1999"	1164	271423	428.9
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2000"	"2000"	1121	266532	420.6
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2001"	"2001"	1144	262957	435.1
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2002"	"2002"	1092	263847	413.9
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2003"	"2003"	1075	267316	402.1
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2004"	"2004"	977	272009	359.2
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2005"	"2005"	958	254751	376.1
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2006"	"2006"	929	241043	385.4
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2007"	"2007"	930	242664	383.2
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2008"	"2008"	804	242660	331.3
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2009"	"2009"	871	263987	329.9
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2010"	"2010"	780	262367	297.3
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2011"	"2011"	733	249314	294.0
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2012"	"2012"	710	239515	296.4
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2013"	"2013"	760	232113	327.4
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2014"	"2014"	745	242469	307.3
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2015"	"2015"	828	235841	351.1
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2016"	"2016"	836	244926	341.3
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2017"	"2017"	974	250279	389.2
	"Male"	"M"	"Black or African American"	"2054-5"	"39 years"	"39"	"2018"	"2018"	1005	259668	387.0
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"1999"	"1999"	1247	272091	458.3
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2000"	"2000"	1266	277117	456.8
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2001"	"2001"	1158	263239	439.9
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2002"	"2002"	1150	262587	438.0
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2003"	"2003"	1071	263224	406.9
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2004"	"2004"	1059	267664	395.6
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2005"	"2005"	1071	272226	393.4
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2006"	"2006"	1028	255294	402.7
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2007"	"2007"	908	241478	376.0
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2008"	"2008"	838	243073	344.8
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2009"	"2009"	858	243130	352.9
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2010"	"2010"	776	264275	293.6
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2011"	"2011"	873	260259	335.4
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2012"	"2012"	816	249506	327.0
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2013"	"2013"	839	239615	350.1
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2014"	"2014"	765	233209	328.0
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2015"	"2015"	782	243070	321.7
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2016"	"2016"	908	235591	385.4
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2017"	"2017"	970	245634	394.9
	"Male"	"M"	"Black or African American"	"2054-5"	"40 years"	"40"	"2018"	"2018"	1018	249586	407.9
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"1999"	"1999"	1356	251291	539.6
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2000"	"2000"	1324	254227	520.8
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2001"	"2001"	1360	276726	491.5
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2002"	"2002"	1265	263088	480.8
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2003"	"2003"	1269	262375	483.7
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2004"	"2004"	1171	263880	443.8
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2005"	"2005"	1116	268393	415.8
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2006"	"2006"	1136	273614	415.2
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2007"	"2007"	1035	256665	403.2
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2008"	"2008"	884	242875	364.0
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2009"	"2009"	916	244604	374.5
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2010"	"2010"	841	242781	346.4
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2011"	"2011"	815	263439	309.4
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2012"	"2012"	912	260362	350.3
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2013"	"2013"	813	249405	326.0
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2014"	"2014"	865	240478	359.7
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2015"	"2015"	860	233555	368.2
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2016"	"2016"	925	242454	381.5
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2017"	"2017"	968	236095	410.0
	"Male"	"M"	"Black or African American"	"2054-5"	"41 years"	"41"	"2018"	"2018"	1072	244684	438.1
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"1999"	"1999"	1478	254295	581.2
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2000"	"2000"	1397	257220	543.1
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2001"	"2001"	1381	258811	533.6
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2002"	"2002"	1388	276708	501.6
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2003"	"2003"	1402	262917	533.2
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2004"	"2004"	1257	263036	477.9
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2005"	"2005"	1230	264570	464.9
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2006"	"2006"	1282	269640	475.4
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2007"	"2007"	1170	274956	425.5
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2008"	"2008"	1093	258116	423.5
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2009"	"2009"	1010	244392	413.3
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2010"	"2010"	918	245576	373.8
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2011"	"2011"	869	243937	356.2
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2012"	"2012"	865	263370	328.4
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2013"	"2013"	963	259842	370.6
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2014"	"2014"	884	250036	353.5
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2015"	"2015"	895	240583	372.0
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2016"	"2016"	896	232824	384.8
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2017"	"2017"	956	242950	393.5
	"Male"	"M"	"Black or African American"	"2054-5"	"42 years"	"42"	"2018"	"2018"	985	235131	418.9
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"1999"	"1999"	1547	237571	651.2
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2000"	"2000"	1536	246713	622.6
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2001"	"2001"	1512	255167	592.6
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2002"	"2002"	1421	258606	549.5
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2003"	"2003"	1551	276347	561.3
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2004"	"2004"	1396	263143	530.5
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2005"	"2005"	1351	263273	513.2
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2006"	"2006"	1311	265133	494.5
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2007"	"2007"	1316	270177	487.1
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2008"	"2008"	1138	275676	412.8
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2009"	"2009"	1100	258856	424.9
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2010"	"2010"	970	246446	393.6
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2011"	"2011"	1015	245111	414.1
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2012"	"2012"	947	243742	388.5
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2013"	"2013"	973	262800	370.2
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2014"	"2014"	968	260223	372.0
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2015"	"2015"	1025	249945	410.1
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2016"	"2016"	1110	239646	463.2
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2017"	"2017"	1053	233287	451.4
	"Male"	"M"	"Black or African American"	"2054-5"	"43 years"	"43"	"2018"	"2018"	1069	242060	441.6
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"1999"	"1999"	1652	233109	708.7
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2000"	"2000"	1591	238370	667.4
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2001"	"2001"	1601	250119	640.1
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2002"	"2002"	1531	253804	603.2
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2003"	"2003"	1541	256649	600.4
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2004"	"2004"	1470	274275	536.0
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2005"	"2005"	1511	260632	579.7
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2006"	"2006"	1404	260627	538.7
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2007"	"2007"	1460	261993	557.3
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2008"	"2008"	1390	266535	521.5
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2009"	"2009"	1277	271407	470.5
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2010"	"2010"	1102	258446	426.4
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2011"	"2011"	1009	243943	413.6
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2012"	"2012"	1026	244842	419.0
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2013"	"2013"	1025	243211	421.4
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2014"	"2014"	1016	263009	386.3
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2015"	"2015"	1106	259796	425.7
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2016"	"2016"	1175	248964	472.0
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2017"	"2017"	1111	239983	462.9
	"Male"	"M"	"Black or African American"	"2054-5"	"44 years"	"44"	"2018"	"2018"	1157	232282	498.1
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"1999"	"1999"	1658	230347	719.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2000"	"2000"	1709	239541	713.4
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2001"	"2001"	1713	237499	721.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2002"	"2002"	1675	248961	672.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2003"	"2003"	1645	252578	651.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2004"	"2004"	1704	255669	666.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2005"	"2005"	1643	273067	601.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2006"	"2006"	1589	259709	611.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2007"	"2007"	1510	259656	581.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2008"	"2008"	1331	260870	510.2
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2009"	"2009"	1294	265197	487.9
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2010"	"2010"	1226	272675	449.6
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2011"	"2011"	1222	254568	480.0
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2012"	"2012"	1099	243580	451.2
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2013"	"2013"	1116	244199	457.0
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2014"	"2014"	1148	243213	472.0
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2015"	"2015"	1172	262305	446.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2016"	"2016"	1250	258550	483.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2017"	"2017"	1286	249038	516.4
	"Male"	"M"	"Black or African American"	"2054-5"	"45 years"	"45"	"2018"	"2018"	1250	238727	523.6
	"Male"	"M"	"Black or African American"	"2054-5"	"46 years"	"46"	"1999"	"1999"	1804	205309	878.7
	"Male"	"M"	"Black or African American"	"2054-5"	"46 years"	"46"	"2000"	"2000"	1724	216318	797.0
	"Male"	"M"	"Black or African American"	"2054-5"	"46 years"	"46"	"2001"	"2001"	1840	238834	770.4
	"Male"	"M"	"Black or African American"	"2054-5"	"46 years"	"46"	"2002"	"2002"	1763	237284	743.0
	"Male"	"M"	"Black or African American"	"2054-5"	"46 years"	"46"	"2003"	"2003"	1889	249053	758.5
	"Male"	"M"	"Black or African American"	"2054-5"	"46 years"	"46"	"2004"	"2004"	1766	253422	696.9
